TimeStamp,,,,TimeStamp,,Specification,Unit,Value
14:20:38.700 -> The value of current in ma : 7925.86,,,,20:38.7,->,current ,ma,7925.86
14:20:38.780 -> The value of current in ma : 7833.70,,,,20:38.8,->,current ,ma,7833.7
14:20:38.907 -> The value of current in ma : 7925.86,,,,20:38.9,->,current ,ma,7925.86
14:20:39.049 -> The value of current in ma : 7833.70,,,,20:39.0,->,current ,ma,7833.7
14:20:39.143 -> The value of current in ma : 7879.78,,,,20:39.1,->,current ,ma,7879.78
14:20:39.286 -> The value of current in ma : 7833.70,,,,20:39.3,->,current ,ma,7833.7
14:20:39.430 -> The value of current in ma : 7833.70,,,,20:39.4,->,current ,ma,7833.7
14:20:39.525 -> The value of current in ma : 7856.74,,,,20:39.5,->,current ,ma,7856.74
14:20:39.669 -> The value of current in ma : 7856.74,,,,20:39.7,->,current ,ma,7856.74
14:20:39.749 -> The value of current in ma : 7902.82,,,,20:39.7,->,current ,ma,7902.82
14:20:39.891 -> The value of current in ma : 7902.82,,,,20:39.9,->,current ,ma,7902.82
14:20:40.034 -> The value of current in ma : 7879.78,,,,20:40.0,->,current ,ma,7879.78
14:20:40.113 -> The value of current in ma : 7856.74,,,,20:40.1,->,current ,ma,7856.74
14:20:40.255 -> The value of current in ma : 7856.74,,,,20:40.3,->,current ,ma,7856.74
14:20:40.396 -> The value of current in ma : 7902.82,,,,20:40.4,->,current ,ma,7902.82
14:20:40.490 -> The value of current in ma : 7925.86,,,,20:40.5,->,current ,ma,7925.86
14:20:40.615 -> The value of current in ma : 7879.78,,,,20:40.6,->,current ,ma,7879.78
14:20:40.756 -> The value of current in ma : 7879.78,,,,20:40.8,->,current ,ma,7879.78
14:20:40.850 -> The value of current in ma : 7856.74,,,,20:40.9,->,current ,ma,7856.74
14:20:40.991 -> The value of current in ma : 7856.74,,,,20:41.0,->,current ,ma,7856.74
14:20:41.084 -> The value of current in ma : 7879.78,,,,20:41.1,->,current ,ma,7879.78
14:20:41.240 -> The value of current in ma : 7879.78,,,,20:41.2,->,current ,ma,7879.78
14:20:41.334 -> The value of current in ma : 7948.90,,,,20:41.3,->,current ,ma,7948.9
14:20:41.475 -> The value of current in ma : 7856.74,,,,20:41.5,->,current ,ma,7856.74
14:20:41.569 -> The value of current in ma : 7925.86,,,,20:41.6,->,current ,ma,7925.86
14:20:41.709 -> The value of current in ma : 7879.78,,,,20:41.7,->,current ,ma,7879.78
14:20:41.850 -> The value of current in ma : 7879.78,,,,20:41.8,->,current ,ma,7879.78
14:20:41.945 -> The value of current in ma : 7856.74,,,,20:41.9,->,current ,ma,7856.74
14:20:42.088 -> The value of current in ma : 7879.78,,,,20:42.1,->,current ,ma,7879.78
14:20:42.182 -> The value of current in ma : 7902.82,,,,20:42.2,->,current ,ma,7902.82
14:20:42.323 -> The value of current in ma : 7902.82,,,,20:42.3,->,current ,ma,7902.82
14:20:42.417 -> The value of current in ma : 7879.78,,,,20:42.4,->,current ,ma,7879.78
14:20:42.557 -> The value of current in ma : 7856.74,,,,20:42.6,->,current ,ma,7856.74
14:20:42.698 -> The value of current in ma : 7856.74,,,,20:42.7,->,current ,ma,7856.74
14:20:42.792 -> The value of current in ma : 7902.82,,,,20:42.8,->,current ,ma,7902.82
14:20:42.932 -> The value of current in ma : 7810.66,,,,20:42.9,->,current ,ma,7810.66
14:20:43.026 -> The value of current in ma : 7833.70,,,,20:43.0,->,current ,ma,7833.7
14:20:43.167 -> The value of current in ma : 7902.82,,,,20:43.2,->,current ,ma,7902.82
14:20:43.261 -> The value of current in ma : 7810.66,,,,20:43.3,->,current ,ma,7810.66
14:20:43.387 -> The value of current in ma : 7948.90,,,,20:43.4,->,current ,ma,7948.9
14:20:43.529 -> The value of current in ma : 7856.74,,,,20:43.5,->,current ,ma,7856.74
14:20:43.623 -> The value of current in ma : 7833.70,,,,20:43.6,->,current ,ma,7833.7
14:20:43.763 -> The value of current in ma : 7856.74,,,,20:43.8,->,current ,ma,7856.74
14:20:43.904 -> The value of current in ma : 7833.70,,,,20:43.9,->,current ,ma,7833.7
14:20:43.998 -> The value of current in ma : 7856.74,,,,20:44.0,->,current ,ma,7856.74
14:20:44.138 -> The value of current in ma : 7925.86,,,,20:44.1,->,current ,ma,7925.86
14:20:44.279 -> The value of current in ma : 7902.82,,,,20:44.3,->,current ,ma,7902.82
14:20:44.374 -> The value of current in ma : 7833.70,,,,20:44.4,->,current ,ma,7833.7
14:20:44.514 -> The value of current in ma : 7856.74,,,,20:44.5,->,current ,ma,7856.74
14:20:44.600 -> The value of current in ma : 7902.82,,,,20:44.6,->,current ,ma,7902.82
14:20:44.734 -> The value of current in ma : 7879.78,,,,20:44.7,->,current ,ma,7879.78
14:20:44.875 -> The value of current in ma : 7856.74,,,,20:44.9,->,current ,ma,7856.74
14:20:44.969 -> The value of current in ma : 7833.70,,,,20:45.0,->,current ,ma,7833.7
14:20:45.109 -> The value of current in ma : 7925.86,,,,20:45.1,->,current ,ma,7925.86
14:20:45.203 -> The value of current in ma : 7833.70,,,,20:45.2,->,current ,ma,7833.7
14:20:45.345 -> The value of current in ma : 7833.70,,,,20:45.3,->,current ,ma,7833.7
14:20:45.488 -> The value of current in ma : 7787.62,,,,20:45.5,->,current ,ma,7787.62
14:20:45.582 -> The value of current in ma : 7833.70,,,,20:45.6,->,current ,ma,7833.7
14:20:45.724 -> The value of current in ma : 7925.86,,,,20:45.7,->,current ,ma,7925.86
14:20:45.817 -> The value of current in ma : 7856.74,,,,20:45.8,->,current ,ma,7856.74
14:20:45.958 -> The value of current in ma : 7902.82,,,,20:46.0,->,current ,ma,7902.82
14:20:46.051 -> The value of current in ma : 7856.74,,,,20:46.1,->,current ,ma,7856.74
14:20:46.192 -> The value of current in ma : 7856.74,,,,20:46.2,->,current ,ma,7856.74
14:20:46.333 -> The value of current in ma : 7879.78,,,,20:46.3,->,current ,ma,7879.78
14:20:46.427 -> The value of current in ma : 7856.74,,,,20:46.4,->,current ,ma,7856.74
14:20:46.568 -> The value of current in ma : 7902.82,,,,20:46.6,->,current ,ma,7902.82
14:20:46.661 -> The value of current in ma : 7925.86,,,,20:46.7,->,current ,ma,7925.86
14:20:46.802 -> The value of current in ma : 7879.78,,,,20:46.8,->,current ,ma,7879.78
14:20:46.943 -> The value of current in ma : 7879.78,,,,20:46.9,->,current ,ma,7879.78
14:20:47.036 -> The value of current in ma : 7902.82,,,,20:47.0,->,current ,ma,7902.82
14:20:47.177 -> The value of current in ma : 7879.78,,,,20:47.2,->,current ,ma,7879.78
14:20:47.271 -> The value of current in ma : 7856.74,,,,20:47.3,->,current ,ma,7856.74
14:20:47.397 -> The value of current in ma : 7948.90,,,,20:47.4,->,current ,ma,7948.9
14:20:47.540 -> The value of current in ma : 7879.78,,,,20:47.5,->,current ,ma,7879.78
14:20:47.634 -> The value of current in ma : 7856.74,,,,20:47.6,->,current ,ma,7856.74
14:20:47.775 -> The value of current in ma : 7879.78,,,,20:47.8,->,current ,ma,7879.78
14:20:47.869 -> The value of current in ma : 7856.74,,,,20:47.9,->,current ,ma,7856.74
14:20:48.009 -> The value of current in ma : 7902.82,,,,20:48.0,->,current ,ma,7902.82
14:20:48.150 -> The value of current in ma : 7902.82,,,,20:48.2,->,current ,ma,7902.82
14:20:48.244 -> The value of current in ma : 7948.90,,,,20:48.2,->,current ,ma,7948.9
14:20:48.387 -> The value of current in ma : 7879.78,,,,20:48.4,->,current ,ma,7879.78
14:20:48.481 -> The value of current in ma : 7856.74,,,,20:48.5,->,current ,ma,7856.74
14:20:48.622 -> The value of current in ma : 7902.82,,,,20:48.6,->,current ,ma,7902.82
14:20:48.715 -> The value of current in ma : 7879.78,,,,20:48.7,->,current ,ma,7879.78
14:20:48.856 -> The value of current in ma : 7856.74,,,,20:48.9,->,current ,ma,7856.74
14:20:48.997 -> The value of current in ma : 7925.86,,,,20:49.0,->,current ,ma,7925.86
14:20:49.091 -> The value of current in ma : 7879.78,,,,20:49.1,->,current ,ma,7879.78
14:20:49.231 -> The value of current in ma : 7948.90,,,,20:49.2,->,current ,ma,7948.9
14:20:49.325 -> The value of current in ma : 7902.82,,,,20:49.3,->,current ,ma,7902.82
14:20:49.467 -> The value of current in ma : 7925.86,,,,20:49.5,->,current ,ma,7925.86
14:20:49.609 -> The value of current in ma : 7948.90,,,,20:49.6,->,current ,ma,7948.9
14:20:49.705 -> The value of current in ma : 7971.94,,,,20:49.7,->,current ,ma,7971.94
14:20:49.830 -> The value of current in ma : 8041.06,,,,20:49.8,->,current ,ma,8041.06
14:20:49.924 -> The value of current in ma : 7925.86,,,,20:49.9,->,current ,ma,7925.86
14:20:50.064 -> The value of current in ma : 7833.70,,,,20:50.1,->,current ,ma,7833.7
14:20:50.191 -> The value of current in ma : 7879.78,,,,20:50.2,->,current ,ma,7879.78
14:20:50.335 -> The value of current in ma : 7902.82,,,,20:50.3,->,current ,ma,7902.82
14:20:50.427 -> The value of current in ma : 7856.74,,,,20:50.4,->,current ,ma,7856.74
14:20:50.568 -> The value of current in ma : 7948.90,,,,20:50.6,->,current ,ma,7948.9
14:20:50.662 -> The value of current in ma : 7902.82,,,,20:50.7,->,current ,ma,7902.82
14:20:50.802 -> The value of current in ma : 7879.78,,,,20:50.8,->,current ,ma,7879.78
14:20:50.896 -> The value of current in ma : 7902.82,,,,20:50.9,->,current ,ma,7902.82
14:20:51.037 -> The value of current in ma : 7925.86,,,,20:51.0,->,current ,ma,7925.86
14:20:51.177 -> The value of current in ma : 7879.78,,,,20:51.2,->,current ,ma,7879.78
14:20:51.289 -> The value of current in ma : 7925.86,,,,20:51.3,->,current ,ma,7925.86
14:20:51.383 -> The value of current in ma : 7879.78,,,,20:51.4,->,current ,ma,7879.78
14:20:51.523 -> The value of current in ma : 7902.82,,,,20:51.5,->,current ,ma,7902.82
14:20:51.664 -> The value of current in ma : 7902.82,,,,20:51.7,->,current ,ma,7902.82
14:20:51.758 -> The value of current in ma : 7902.82,,,,20:51.8,->,current ,ma,7902.82
14:20:51.899 -> The value of current in ma : 7925.86,,,,20:51.9,->,current ,ma,7925.86
14:20:51.993 -> The value of current in ma : 7925.86,,,,20:52.0,->,current ,ma,7925.86
14:20:52.133 -> The value of current in ma : 7925.86,,,,20:52.1,->,current ,ma,7925.86
14:20:52.228 -> The value of current in ma : 7925.86,,,,20:52.2,->,current ,ma,7925.86
14:20:52.371 -> The value of current in ma : 7948.90,,,,20:52.4,->,current ,ma,7948.9
14:20:52.513 -> The value of current in ma : 7879.78,,,,20:52.5,->,current ,ma,7879.78
14:20:52.607 -> The value of current in ma : 7902.82,,,,20:52.6,->,current ,ma,7902.82
14:20:52.748 -> The value of current in ma : 7925.86,,,,20:52.7,->,current ,ma,7925.86
14:20:52.841 -> The value of current in ma : 7925.86,,,,20:52.8,->,current ,ma,7925.86
14:20:52.982 -> The value of current in ma : 7925.86,,,,20:53.0,->,current ,ma,7925.86
14:20:53.077 -> The value of current in ma : 7994.98,,,,20:53.1,->,current ,ma,7994.98
14:20:53.201 -> The value of current in ma : 7925.86,,,,20:53.2,->,current ,ma,7925.86
14:20:53.345 -> The value of current in ma : 7902.82,,,,20:53.3,->,current ,ma,7902.82
14:20:53.440 -> The value of current in ma : 7902.82,,,,20:53.4,->,current ,ma,7902.82
14:20:53.569 -> The value of current in ma : 7971.94,,,,20:53.6,->,current ,ma,7971.94
14:20:53.710 -> The value of current in ma : 7925.86,,,,20:53.7,->,current ,ma,7925.86
14:20:53.806 -> The value of current in ma : 7948.90,,,,20:53.8,->,current ,ma,7948.9
14:20:53.948 -> The value of current in ma : 7948.90,,,,20:53.9,->,current ,ma,7948.9
14:20:54.042 -> The value of current in ma : 7902.82,,,,20:54.0,->,current ,ma,7902.82
14:20:54.182 -> The value of current in ma : 7971.94,,,,20:54.2,->,current ,ma,7971.94
14:20:54.323 -> The value of current in ma : 7971.94,,,,20:54.3,->,current ,ma,7971.94
14:20:54.417 -> The value of current in ma : 7925.86,,,,20:54.4,->,current ,ma,7925.86
14:20:54.558 -> The value of current in ma : 7925.86,,,,20:54.6,->,current ,ma,7925.86
14:20:54.652 -> The value of current in ma : 7971.94,,,,20:54.7,->,current ,ma,7971.94
14:20:54.793 -> The value of current in ma : 7948.90,,,,20:54.8,->,current ,ma,7948.9
14:20:54.934 -> The value of current in ma : 7948.90,,,,20:54.9,->,current ,ma,7948.9
14:20:55.027 -> The value of current in ma : 7925.86,,,,20:55.0,->,current ,ma,7925.86
14:20:55.152 -> The value of current in ma : 7879.78,,,,20:55.2,->,current ,ma,7879.78
14:20:55.293 -> The value of current in ma : 7902.82,,,,20:55.3,->,current ,ma,7902.82
14:20:55.387 -> The value of current in ma : 7833.70,,,,20:55.4,->,current ,ma,7833.7
14:20:55.527 -> The value of current in ma : 7833.70,,,,20:55.5,->,current ,ma,7833.7
14:20:55.621 -> The value of current in ma : 7856.74,,,,20:55.6,->,current ,ma,7856.74
14:20:55.762 -> The value of current in ma : 7833.70,,,,20:55.8,->,current ,ma,7833.7
14:20:55.903 -> The value of current in ma : 7879.78,,,,20:55.9,->,current ,ma,7879.78
14:20:55.996 -> The value of current in ma : 7879.78,,,,20:56.0,->,current ,ma,7879.78
14:20:56.137 -> The value of current in ma : 7879.78,,,,20:56.1,->,current ,ma,7879.78
14:20:56.231 -> The value of current in ma : 7856.74,,,,20:56.2,->,current ,ma,7856.74
14:20:56.372 -> The value of current in ma : 7902.82,,,,20:56.4,->,current ,ma,7902.82
14:20:56.512 -> The value of current in ma : 7879.78,,,,20:56.5,->,current ,ma,7879.78
14:20:56.606 -> The value of current in ma : 7902.82,,,,20:56.6,->,current ,ma,7902.82
14:20:56.747 -> The value of current in ma : 7925.86,,,,20:56.7,->,current ,ma,7925.86
14:20:56.840 -> The value of current in ma : 7833.70,,,,20:56.8,->,current ,ma,7833.7
14:20:56.981 -> The value of current in ma : 7925.86,,,,20:57.0,->,current ,ma,7925.86
14:20:57.075 -> The value of current in ma : 7902.82,,,,20:57.1,->,current ,ma,7902.82
14:20:57.201 -> The value of current in ma : 7879.78,,,,20:57.2,->,current ,ma,7879.78
14:20:57.341 -> The value of current in ma : 7902.82,,,,20:57.3,->,current ,ma,7902.82
14:20:57.482 -> The value of current in ma : 7879.78,,,,20:57.5,->,current ,ma,7879.78
14:20:57.576 -> The value of current in ma : 7925.86,,,,20:57.6,->,current ,ma,7925.86
14:20:57.704 -> The value of current in ma : 7925.86,,,,20:57.7,->,current ,ma,7925.86
14:20:57.827 -> The value of current in ma : 7902.82,,,,20:57.8,->,current ,ma,7902.82
14:20:57.920 -> The value of current in ma : 7902.82,,,,20:57.9,->,current ,ma,7902.82
14:20:58.061 -> The value of current in ma : 7925.86,,,,20:58.1,->,current ,ma,7925.86
14:20:58.202 -> The value of current in ma : 7879.78,,,,20:58.2,->,current ,ma,7879.78
14:20:58.295 -> The value of current in ma : 7879.78,,,,20:58.3,->,current ,ma,7879.78
14:20:58.437 -> The value of current in ma : 7925.86,,,,20:58.4,->,current ,ma,7925.86
14:20:58.532 -> The value of current in ma : 7925.86,,,,20:58.5,->,current ,ma,7925.86
14:20:58.672 -> The value of current in ma : 7879.78,,,,20:58.7,->,current ,ma,7879.78
14:20:58.813 -> The value of current in ma : 7810.66,,,,20:58.8,->,current ,ma,7810.66
14:20:58.907 -> The value of current in ma : 7971.94,,,,20:58.9,->,current ,ma,7971.94
14:20:59.047 -> The value of current in ma : 7856.74,,,,20:59.0,->,current ,ma,7856.74
14:20:59.141 -> The value of current in ma : 7879.78,,,,20:59.1,->,current ,ma,7879.78
14:20:59.282 -> The value of current in ma : 7971.94,,,,20:59.3,->,current ,ma,7971.94
14:20:59.375 -> The value of current in ma : 7948.90,,,,20:59.4,->,current ,ma,7948.9
14:20:59.516 -> The value of current in ma : 7971.94,,,,20:59.5,->,current ,ma,7971.94
14:20:59.649 -> The value of current in ma : 7994.98,,,,20:59.6,->,current ,ma,7994.98
14:20:59.782 -> The value of current in ma : 7879.78,,,,20:59.8,->,current ,ma,7879.78
14:20:59.877 -> The value of current in ma : 7948.90,,,,20:59.9,->,current ,ma,7948.9
14:21:00.017 -> The value of current in ma : 7902.82,,,,21:00.0,->,current ,ma,7902.82
14:21:00.111 -> The value of current in ma : 7925.86,,,,21:00.1,->,current ,ma,7925.86
14:21:00.252 -> The value of current in ma : 7902.82,,,,21:00.3,->,current ,ma,7902.82
14:21:00.346 -> The value of current in ma : 7925.86,,,,21:00.3,->,current ,ma,7925.86
14:21:00.486 -> The value of current in ma : 7856.74,,,,21:00.5,->,current ,ma,7856.74
14:21:00.627 -> The value of current in ma : 7856.74,,,,21:00.6,->,current ,ma,7856.74
14:21:00.720 -> The value of current in ma : 7879.78,,,,21:00.7,->,current ,ma,7879.78
14:21:00.861 -> The value of current in ma : 7856.74,,,,21:00.9,->,current ,ma,7856.74
14:21:00.955 -> The value of current in ma : 7971.94,,,,21:01.0,->,current ,ma,7971.94
14:21:01.095 -> The value of current in ma : 7879.78,,,,21:01.1,->,current ,ma,7879.78
14:21:01.237 -> The value of current in ma : 7971.94,,,,21:01.2,->,current ,ma,7971.94
14:21:01.332 -> The value of current in ma : 7994.98,,,,21:01.3,->,current ,ma,7994.98
14:21:01.459 -> The value of current in ma : 7902.82,,,,21:01.5,->,current ,ma,7902.82
14:21:01.599 -> The value of current in ma : 7902.82,,,,21:01.6,->,current ,ma,7902.82
14:21:01.693 -> The value of current in ma : 7902.82,,,,21:01.7,->,current ,ma,7902.82
14:21:01.787 -> The value of current in ma : 7925.86,,,,21:01.8,->,current ,ma,7925.86
14:21:01.943 -> The value of current in ma : 7902.82,,,,21:01.9,->,current ,ma,7902.82
14:21:02.084 -> The value of current in ma : 7879.78,,,,21:02.1,->,current ,ma,7879.78
14:21:02.179 -> The value of current in ma : 7902.82,,,,21:02.2,->,current ,ma,7902.82
14:21:02.322 -> The value of current in ma : 7856.74,,,,21:02.3,->,current ,ma,7856.74
14:21:02.417 -> The value of current in ma : 7833.70,,,,21:02.4,->,current ,ma,7833.7
14:21:02.558 -> The value of current in ma : 7833.70,,,,21:02.6,->,current ,ma,7833.7
14:21:02.652 -> The value of current in ma : 7971.94,,,,21:02.7,->,current ,ma,7971.94
14:21:02.793 -> The value of current in ma : 7856.74,,,,21:02.8,->,current ,ma,7856.74
14:21:02.935 -> The value of current in ma : 7902.82,,,,21:02.9,->,current ,ma,7902.82
14:21:03.028 -> The value of current in ma : 7856.74,,,,21:03.0,->,current ,ma,7856.74
14:21:03.169 -> The value of current in ma : 7833.70,,,,21:03.2,->,current ,ma,7833.7
14:21:03.263 -> The value of current in ma : 7902.82,,,,21:03.3,->,current ,ma,7902.82
14:21:03.404 -> The value of current in ma : 7856.74,,,,21:03.4,->,current ,ma,7856.74
14:21:03.532 -> The value of current in ma : 7879.78,,,,21:03.5,->,current ,ma,7879.78
14:21:03.626 -> The value of current in ma : 7971.94,,,,21:03.6,->,current ,ma,7971.94
14:21:03.767 -> The value of current in ma : 7971.94,,,,21:03.8,->,current ,ma,7971.94
14:21:03.860 -> The value of current in ma : 7948.90,,,,21:03.9,->,current ,ma,7948.9
14:21:04.002 -> The value of current in ma : 7925.86,,,,21:04.0,->,current ,ma,7925.86
14:21:04.142 -> The value of current in ma : 7879.78,,,,21:04.1,->,current ,ma,7879.78
14:21:04.236 -> The value of current in ma : 7902.82,,,,21:04.2,->,current ,ma,7902.82
14:21:04.362 -> The value of current in ma : 7879.78,,,,21:04.4,->,current ,ma,7879.78
14:21:04.504 -> The value of current in ma : 7833.70,,,,21:04.5,->,current ,ma,7833.7
14:21:04.597 -> The value of current in ma : 7925.86,,,,21:04.6,->,current ,ma,7925.86
14:21:04.739 -> The value of current in ma : 7902.82,,,,21:04.7,->,current ,ma,7902.82
14:21:04.832 -> The value of current in ma : 7856.74,,,,21:04.8,->,current ,ma,7856.74
14:21:04.973 -> The value of current in ma : 7948.90,,,,21:05.0,->,current ,ma,7948.9
14:21:05.114 -> The value of current in ma : 7879.78,,,,21:05.1,->,current ,ma,7879.78
14:21:05.207 -> The value of current in ma : 7925.86,,,,21:05.2,->,current ,ma,7925.86
14:21:05.348 -> The value of current in ma : 7879.78,,,,21:05.3,->,current ,ma,7879.78
14:21:05.443 -> The value of current in ma : 7856.74,,,,21:05.4,->,current ,ma,7856.74
14:21:05.584 -> The value of current in ma : 7856.74,,,,21:05.6,->,current ,ma,7856.74
14:21:05.677 -> The value of current in ma : 7833.70,,,,21:05.7,->,current ,ma,7833.7
14:21:05.818 -> The value of current in ma : 7948.90,,,,21:05.8,->,current ,ma,7948.9
14:21:05.959 -> The value of current in ma : 7856.74,,,,21:06.0,->,current ,ma,7856.74
14:21:06.053 -> The value of current in ma : 7787.62,,,,21:06.1,->,current ,ma,7787.62
14:21:06.193 -> The value of current in ma : 7879.78,,,,21:06.2,->,current ,ma,7879.78
14:21:06.287 -> The value of current in ma : 7856.74,,,,21:06.3,->,current ,ma,7856.74
14:21:06.429 -> The value of current in ma : 7902.82,,,,21:06.4,->,current ,ma,7902.82
14:21:06.569 -> The value of current in ma : 7902.82,,,,21:06.6,->,current ,ma,7902.82
14:21:06.663 -> The value of current in ma : 7856.74,,,,21:06.7,->,current ,ma,7856.74
14:21:06.804 -> The value of current in ma : 7879.78,,,,21:06.8,->,current ,ma,7879.78
14:21:06.897 -> The value of current in ma : 7879.78,,,,21:06.9,->,current ,ma,7879.78
14:21:07.038 -> The value of current in ma : 7902.82,,,,21:07.0,->,current ,ma,7902.82
14:21:07.132 -> The value of current in ma : 7879.78,,,,21:07.1,->,current ,ma,7879.78
14:21:07.272 -> The value of current in ma : 7879.78,,,,21:07.3,->,current ,ma,7879.78
14:21:07.413 -> The value of current in ma : 7879.78,,,,21:07.4,->,current ,ma,7879.78
14:21:07.507 -> The value of current in ma : 7902.82,,,,21:07.5,->,current ,ma,7902.82
14:21:07.647 -> The value of current in ma : 7902.82,,,,21:07.6,->,current ,ma,7902.82
14:21:07.741 -> The value of current in ma : 7948.90,,,,21:07.7,->,current ,ma,7948.9
14:21:07.882 -> The value of current in ma : 7902.82,,,,21:07.9,->,current ,ma,7902.82
14:21:08.030 -> The value of current in ma : 7856.74,,,,21:08.0,->,current ,ma,7856.74
14:21:08.117 -> The value of current in ma : 7833.70,,,,21:08.1,->,current ,ma,7833.7
14:21:08.257 -> The value of current in ma : 7810.66,,,,21:08.3,->,current ,ma,7810.66
14:21:08.351 -> The value of current in ma : 7925.86,,,,21:08.4,->,current ,ma,7925.86
14:21:08.492 -> The value of current in ma : 7902.82,,,,21:08.5,->,current ,ma,7902.82
14:21:08.585 -> The value of current in ma : 7902.82,,,,21:08.6,->,current ,ma,7902.82
14:21:08.726 -> The value of current in ma : 7856.74,,,,21:08.7,->,current ,ma,7856.74
14:21:08.867 -> The value of current in ma : 7810.66,,,,21:08.9,->,current ,ma,7810.66
14:21:08.960 -> The value of current in ma : 7810.66,,,,21:09.0,->,current ,ma,7810.66
14:21:09.101 -> The value of current in ma : 7856.74,,,,21:09.1,->,current ,ma,7856.74
14:21:09.195 -> The value of current in ma : 7856.74,,,,21:09.2,->,current ,ma,7856.74
14:21:09.335 -> The value of current in ma : 7810.66,,,,21:09.3,->,current ,ma,7810.66
14:21:09.476 -> The value of current in ma : 7902.82,,,,21:09.5,->,current ,ma,7902.82
14:21:09.570 -> The value of current in ma : 7856.74,,,,21:09.6,->,current ,ma,7856.74
14:21:09.711 -> The value of current in ma : 7902.82,,,,21:09.7,->,current ,ma,7902.82
14:21:09.805 -> The value of current in ma : 7879.78,,,,21:09.8,->,current ,ma,7879.78
14:21:09.946 -> The value of current in ma : 7856.74,,,,21:09.9,->,current ,ma,7856.74
14:21:10.040 -> The value of current in ma : 7856.74,,,,21:10.0,->,current ,ma,7856.74
14:21:10.180 -> The value of current in ma : 7879.78,,,,21:10.2,->,current ,ma,7879.78
14:21:10.321 -> The value of current in ma : 7856.74,,,,21:10.3,->,current ,ma,7856.74
14:21:10.415 -> The value of current in ma : 7833.70,,,,21:10.4,->,current ,ma,7833.7
14:21:10.555 -> The value of current in ma : 7925.86,,,,21:10.6,->,current ,ma,7925.86
14:21:10.649 -> The value of current in ma : 7833.70,,,,21:10.6,->,current ,ma,7833.7
14:21:10.790 -> The value of current in ma : 7925.86,,,,21:10.8,->,current ,ma,7925.86
14:21:10.931 -> The value of current in ma : 7856.74,,,,21:10.9,->,current ,ma,7856.74
14:21:11.024 -> The value of current in ma : 7902.82,,,,21:11.0,->,current ,ma,7902.82
14:21:11.165 -> The value of current in ma : 7879.78,,,,21:11.2,->,current ,ma,7879.78
14:21:11.259 -> The value of current in ma : 7879.78,,,,21:11.3,->,current ,ma,7879.78
14:21:11.399 -> The value of current in ma : 7833.70,,,,21:11.4,->,current ,ma,7833.7
14:21:11.493 -> The value of current in ma : 7856.74,,,,21:11.5,->,current ,ma,7856.74
14:21:11.634 -> The value of current in ma : 7856.74,,,,21:11.6,->,current ,ma,7856.74
14:21:11.774 -> The value of current in ma : 7902.82,,,,21:11.8,->,current ,ma,7902.82
14:21:11.868 -> The value of current in ma : 7856.74,,,,21:11.9,->,current ,ma,7856.74
14:21:12.009 -> The value of current in ma : 7879.78,,,,21:12.0,->,current ,ma,7879.78
14:21:12.103 -> The value of current in ma : 7856.74,,,,21:12.1,->,current ,ma,7856.74
14:21:12.243 -> The value of current in ma : 7856.74,,,,21:12.2,->,current ,ma,7856.74
14:21:12.384 -> The value of current in ma : 7948.90,,,,21:12.4,->,current ,ma,7948.9
14:21:12.477 -> The value of current in ma : 7833.70,,,,21:12.5,->,current ,ma,7833.7
14:21:12.619 -> The value of current in ma : 7879.78,,,,21:12.6,->,current ,ma,7879.78
14:21:12.713 -> The value of current in ma : 7833.70,,,,21:12.7,->,current ,ma,7833.7
14:21:12.854 -> The value of current in ma : 7879.78,,,,21:12.9,->,current ,ma,7879.78
14:21:12.947 -> The value of current in ma : 7833.70,,,,21:12.9,->,current ,ma,7833.7
14:21:13.088 -> The value of current in ma : 7856.74,,,,21:13.1,->,current ,ma,7856.74
14:21:13.229 -> The value of current in ma : 7948.90,,,,21:13.2,->,current ,ma,7948.9
14:21:13.322 -> The value of current in ma : 7879.78,,,,21:13.3,->,current ,ma,7879.78
14:21:13.465 -> The value of current in ma : 7902.82,,,,21:13.5,->,current ,ma,7902.82
14:21:13.560 -> The value of current in ma : 7833.70,,,,21:13.6,->,current ,ma,7833.7
14:21:13.701 -> The value of current in ma : 7879.78,,,,21:13.7,->,current ,ma,7879.78
14:21:13.795 -> The value of current in ma : 7879.78,,,,21:13.8,->,current ,ma,7879.78
14:21:13.935 -> The value of current in ma : 7856.74,,,,21:13.9,->,current ,ma,7856.74
14:21:14.076 -> The value of current in ma : 7879.78,,,,21:14.1,->,current ,ma,7879.78
14:21:14.170 -> The value of current in ma : 7879.78,,,,21:14.2,->,current ,ma,7879.78
14:21:14.310 -> The value of current in ma : 7879.78,,,,21:14.3,->,current ,ma,7879.78
14:21:14.404 -> The value of current in ma : 7925.86,,,,21:14.4,->,current ,ma,7925.86
14:21:14.544 -> The value of current in ma : 7902.82,,,,21:14.5,->,current ,ma,7902.82
14:21:14.638 -> The value of current in ma : 7879.78,,,,21:14.6,->,current ,ma,7879.78
14:21:14.779 -> The value of current in ma : 7902.82,,,,21:14.8,->,current ,ma,7902.82
14:21:14.921 -> The value of current in ma : 7879.78,,,,21:14.9,->,current ,ma,7879.78
14:21:15.014 -> The value of current in ma : 7833.70,,,,21:15.0,->,current ,ma,7833.7
14:21:15.155 -> The value of current in ma : 7879.78,,,,21:15.2,->,current ,ma,7879.78
14:21:15.296 -> The value of current in ma : 7856.74,,,,21:15.3,->,current ,ma,7856.74
