TimeStamp,,,,TimeStamp,,Specification,Unit,Value
17:20:35.680 -> The value of current in ma : 8617.07,,,,20:35.7,->,current,ma,8617.07
17:20:35.845 -> The value of current in ma : 8640.11,,,,20:35.8,->,current,ma,8640.11
17:20:35.939 -> The value of current in ma : 8617.07,,,,20:35.9,->,current,ma,8617.07
17:20:36.083 -> The value of current in ma : 8594.03,,,,20:36.1,->,current,ma,8594.03
17:20:36.178 -> The value of current in ma : 8640.11,,,,20:36.2,->,current,ma,8640.11
17:20:36.319 -> The value of current in ma : 8663.15,,,,20:36.3,->,current,ma,8663.15
17:20:36.413 -> The value of current in ma : 8663.15,,,,20:36.4,->,current,ma,8663.15
17:20:36.553 -> The value of current in ma : 8640.11,,,,20:36.6,->,current,ma,8640.11
17:20:36.694 -> The value of current in ma : 8617.07,,,,20:36.7,->,current,ma,8617.07
17:20:36.788 -> The value of current in ma : 8709.23,,,,20:36.8,->,current,ma,8709.23
17:20:36.928 -> The value of current in ma : 8663.15,,,,20:36.9,->,current,ma,8663.15
17:20:37.006 -> The value of current in ma : 8663.15,,,,20:37.0,->,current,ma,8663.15
17:20:37.134 -> The value of current in ma : 8594.03,,,,20:37.1,->,current,ma,8594.03
17:20:37.275 -> The value of current in ma : 8640.11,,,,20:37.3,->,current,ma,8640.11
17:20:37.416 -> The value of current in ma : 8617.07,,,,20:37.4,->,current,ma,8617.07
17:20:37.509 -> The value of current in ma : 8617.07,,,,20:37.5,->,current,ma,8617.07
17:20:37.650 -> The value of current in ma : 8640.11,,,,20:37.6,->,current,ma,8640.11
17:20:37.744 -> The value of current in ma : 8617.07,,,,20:37.7,->,current,ma,8617.07
17:20:37.884 -> The value of current in ma : 8640.11,,,,20:37.9,->,current,ma,8640.11
17:20:38.025 -> The value of current in ma : 8617.07,,,,20:38.0,->,current,ma,8617.07
17:20:38.134 -> The value of current in ma : 8640.11,,,,20:38.1,->,current,ma,8640.11
17:20:38.228 -> The value of current in ma : 8640.11,,,,20:38.2,->,current,ma,8640.11
17:20:38.369 -> The value of current in ma : 8686.19,,,,20:38.4,->,current,ma,8686.19
17:20:38.511 -> The value of current in ma : 8594.03,,,,20:38.5,->,current,ma,8594.03
17:20:38.590 -> The value of current in ma : 8663.15,,,,20:38.6,->,current,ma,8663.15
17:20:38.731 -> The value of current in ma : 8570.99,,,,20:38.7,->,current,ma,8570.99
17:20:38.873 -> The value of current in ma : 8709.23,,,,20:38.9,->,current,ma,8709.23
17:20:38.968 -> The value of current in ma : 8617.07,,,,20:39.0,->,current,ma,8617.07
17:20:39.109 -> The value of current in ma : 8663.15,,,,20:39.1,->,current,ma,8663.15
17:20:39.204 -> The value of current in ma : 8640.11,,,,20:39.2,->,current,ma,8640.11
17:20:39.345 -> The value of current in ma : 8640.11,,,,20:39.3,->,current,ma,8640.11
17:20:39.438 -> The value of current in ma : 8663.15,,,,20:39.4,->,current,ma,8663.15
17:20:39.579 -> The value of current in ma : 8663.15,,,,20:39.6,->,current,ma,8663.15
17:20:39.720 -> The value of current in ma : 8617.07,,,,20:39.7,->,current,ma,8617.07
17:20:39.814 -> The value of current in ma : 8663.15,,,,20:39.8,->,current,ma,8663.15
17:20:39.955 -> The value of current in ma : 8594.03,,,,20:40.0,->,current,ma,8594.03
17:20:40.048 -> The value of current in ma : 8640.11,,,,20:40.0,->,current,ma,8640.11
17:20:40.191 -> The value of current in ma : 8640.11,,,,20:40.2,->,current,ma,8640.11
17:20:40.284 -> The value of current in ma : 8640.11,,,,20:40.3,->,current,ma,8640.11
17:20:40.425 -> The value of current in ma : 8594.03,,,,20:40.4,->,current,ma,8594.03
17:20:40.566 -> The value of current in ma : 8640.11,,,,20:40.6,->,current,ma,8640.11
17:20:40.659 -> The value of current in ma : 8640.11,,,,20:40.7,->,current,ma,8640.11
17:20:40.801 -> The value of current in ma : 8663.15,,,,20:40.8,->,current,ma,8663.15
17:20:40.911 -> The value of current in ma : 8617.07,,,,20:40.9,->,current,ma,8617.07
17:20:41.053 -> The value of current in ma : 8663.15,,,,20:41.1,->,current,ma,8663.15
17:20:41.148 -> The value of current in ma : 8617.07,,,,20:41.1,->,current,ma,8617.07
17:20:41.290 -> The value of current in ma : 8686.19,,,,20:41.3,->,current,ma,8686.19
17:20:41.384 -> The value of current in ma : 8640.11,,,,20:41.4,->,current,ma,8640.11
17:20:41.525 -> The value of current in ma : 8640.11,,,,20:41.5,->,current,ma,8640.11
17:20:41.618 -> The value of current in ma : 8663.15,,,,20:41.6,->,current,ma,8663.15
17:20:41.759 -> The value of current in ma : 8617.07,,,,20:41.8,->,current,ma,8617.07
17:20:41.900 -> The value of current in ma : 8686.19,,,,20:41.9,->,current,ma,8686.19
17:20:41.994 -> The value of current in ma : 8617.07,,,,20:42.0,->,current,ma,8617.07
17:20:42.137 -> The value of current in ma : 8640.11,,,,20:42.1,->,current,ma,8640.11
17:20:42.231 -> The value of current in ma : 8594.03,,,,20:42.2,->,current,ma,8594.03
17:20:42.373 -> The value of current in ma : 8663.15,,,,20:42.4,->,current,ma,8663.15
17:20:42.467 -> The value of current in ma : 8640.11,,,,20:42.5,->,current,ma,8640.11
17:20:42.609 -> The value of current in ma : 8640.11,,,,20:42.6,->,current,ma,8640.11
17:20:42.704 -> The value of current in ma : 8663.15,,,,20:42.7,->,current,ma,8663.15
17:20:42.865 -> The value of current in ma : 8640.11,,,,20:42.9,->,current,ma,8640.11
17:20:42.956 -> The value of current in ma : 8617.07,,,,20:43.0,->,current,ma,8617.07
17:20:43.097 -> The value of current in ma : 8594.03,,,,20:43.1,->,current,ma,8594.03
17:20:43.192 -> The value of current in ma : 8617.07,,,,20:43.2,->,current,ma,8617.07
17:20:43.333 -> The value of current in ma : 8663.15,,,,20:43.3,->,current,ma,8663.15
17:20:43.477 -> The value of current in ma : 8709.23,,,,20:43.5,->,current,ma,8709.23
17:20:43.577 -> The value of current in ma : 8663.15,,,,20:43.6,->,current,ma,8663.15
17:20:43.714 -> The value of current in ma : 8640.11,,,,20:43.7,->,current,ma,8640.11
17:20:43.810 -> The value of current in ma : 8617.07,,,,20:43.8,->,current,ma,8617.07
17:20:43.953 -> The value of current in ma : 8663.15,,,,20:44.0,->,current,ma,8663.15
17:20:44.050 -> The value of current in ma : 8686.19,,,,20:44.1,->,current,ma,8686.19
17:20:44.176 -> The value of current in ma : 8640.11,,,,20:44.2,->,current,ma,8640.11
17:20:44.289 -> The value of current in ma : 8640.11,,,,20:44.3,->,current,ma,8640.11
17:20:44.432 -> The value of current in ma : 8686.19,,,,20:44.4,->,current,ma,8686.19
17:20:44.529 -> The value of current in ma : 8663.15,,,,20:44.5,->,current,ma,8663.15
17:20:44.670 -> The value of current in ma : 8663.15,,,,20:44.7,->,current,ma,8663.15
17:20:44.773 -> The value of current in ma : 8640.11,,,,20:44.8,->,current,ma,8640.11
17:20:44.909 -> The value of current in ma : 8663.15,,,,20:44.9,->,current,ma,8663.15
17:20:45.051 -> The value of current in ma : 8686.19,,,,20:45.1,->,current,ma,8686.19
17:20:45.146 -> The value of current in ma : 8617.07,,,,20:45.1,->,current,ma,8617.07
17:20:45.288 -> The value of current in ma : 8663.15,,,,20:45.3,->,current,ma,8663.15
17:20:45.384 -> The value of current in ma : 8663.15,,,,20:45.4,->,current,ma,8663.15
17:20:45.511 -> The value of current in ma : 8640.11,,,,20:45.5,->,current,ma,8640.11
17:20:45.622 -> The value of current in ma : 8594.03,,,,20:45.6,->,current,ma,8594.03
17:20:45.767 -> The value of current in ma : 8617.07,,,,20:45.8,->,current,ma,8617.07
17:20:45.860 -> The value of current in ma : 8617.07,,,,20:45.9,->,current,ma,8617.07
17:20:46.000 -> The value of current in ma : 8686.19,,,,20:46.0,->,current,ma,8686.19
17:20:46.096 -> The value of current in ma : 8594.03,,,,20:46.1,->,current,ma,8594.03
17:20:46.238 -> The value of current in ma : 8663.15,,,,20:46.2,->,current,ma,8663.15
17:20:46.380 -> The value of current in ma : 8663.15,,,,20:46.4,->,current,ma,8663.15
17:20:46.476 -> The value of current in ma : 8663.15,,,,20:46.5,->,current,ma,8663.15
17:20:46.618 -> The value of current in ma : 8640.11,,,,20:46.6,->,current,ma,8640.11
17:20:46.712 -> The value of current in ma : 8617.07,,,,20:46.7,->,current,ma,8617.07
17:20:46.840 -> The value of current in ma : 8617.07,,,,20:46.8,->,current,ma,8617.07
17:20:46.951 -> The value of current in ma : 8663.15,,,,20:47.0,->,current,ma,8663.15
17:20:47.116 -> The value of current in ma : 8640.11,,,,20:47.1,->,current,ma,8640.11
17:20:47.219 -> The value of current in ma : 8640.11,,,,20:47.2,->,current,ma,8640.11
17:20:47.314 -> The value of current in ma : 8617.07,,,,20:47.3,->,current,ma,8617.07
17:20:47.457 -> The value of current in ma : 8594.03,,,,20:47.5,->,current,ma,8594.03
17:20:47.552 -> The value of current in ma : 8640.11,,,,20:47.6,->,current,ma,8640.11
17:20:47.695 -> The value of current in ma : 8640.11,,,,20:47.7,->,current,ma,8640.11
17:20:47.852 -> The value of current in ma : 8594.03,,,,20:47.9,->,current,ma,8594.03
17:20:47.931 -> The value of current in ma : 8640.11,,,,20:47.9,->,current,ma,8640.11
17:20:48.073 -> The value of current in ma : 8663.15,,,,20:48.1,->,current,ma,8663.15
17:20:48.169 -> The value of current in ma : 8570.99,,,,20:48.2,->,current,ma,8570.99
17:20:48.312 -> The value of current in ma : 8640.11,,,,20:48.3,->,current,ma,8640.11
17:20:48.407 -> The value of current in ma : 8617.07,,,,20:48.4,->,current,ma,8617.07
17:20:48.550 -> The value of current in ma : 8686.19,,,,20:48.6,->,current,ma,8686.19
17:20:48.644 -> The value of current in ma : 8617.07,,,,20:48.6,->,current,ma,8617.07
17:20:48.787 -> The value of current in ma : 8663.15,,,,20:48.8,->,current,ma,8663.15
17:20:48.932 -> The value of current in ma : 8617.07,,,,20:48.9,->,current,ma,8617.07
17:20:49.024 -> The value of current in ma : 8640.11,,,,20:49.0,->,current,ma,8640.11
17:20:49.167 -> The value of current in ma : 8640.11,,,,20:49.2,->,current,ma,8640.11
17:20:49.261 -> The value of current in ma : 8594.03,,,,20:49.3,->,current,ma,8594.03
17:20:49.404 -> The value of current in ma : 8686.19,,,,20:49.4,->,current,ma,8686.19
17:20:49.499 -> The value of current in ma : 8640.11,,,,20:49.5,->,current,ma,8640.11
17:20:49.626 -> The value of current in ma : 8663.15,,,,20:49.6,->,current,ma,8663.15
17:20:49.768 -> The value of current in ma : 8594.03,,,,20:49.8,->,current,ma,8594.03
17:20:49.862 -> The value of current in ma : 8663.15,,,,20:49.9,->,current,ma,8663.15
17:20:50.006 -> The value of current in ma : 8594.03,,,,20:50.0,->,current,ma,8594.03
17:20:50.102 -> The value of current in ma : 8594.03,,,,20:50.1,->,current,ma,8594.03
17:20:50.245 -> The value of current in ma : 8640.11,,,,20:50.2,->,current,ma,8640.11
17:20:50.340 -> The value of current in ma : 8663.15,,,,20:50.3,->,current,ma,8663.15
17:20:50.469 -> The value of current in ma : 8640.11,,,,20:50.5,->,current,ma,8640.11
17:20:50.612 -> The value of current in ma : 8594.03,,,,20:50.6,->,current,ma,8594.03
17:20:50.706 -> The value of current in ma : 8617.07,,,,20:50.7,->,current,ma,8617.07
17:20:50.847 -> The value of current in ma : 8594.03,,,,20:50.8,->,current,ma,8594.03
17:20:50.991 -> The value of current in ma : 8570.99,,,,20:51.0,->,current,ma,8570.99
17:20:51.085 -> The value of current in ma : 8709.23,,,,20:51.1,->,current,ma,8709.23
17:20:51.227 -> The value of current in ma : 8686.19,,,,20:51.2,->,current,ma,8686.19
17:20:51.321 -> The value of current in ma : 8617.07,,,,20:51.3,->,current,ma,8617.07
17:20:51.447 -> The value of current in ma : 8617.07,,,,20:51.4,->,current,ma,8617.07
17:20:51.589 -> The value of current in ma : 8686.19,,,,20:51.6,->,current,ma,8686.19
17:20:51.685 -> The value of current in ma : 8594.03,,,,20:51.7,->,current,ma,8594.03
17:20:51.812 -> The value of current in ma : 8663.15,,,,20:51.8,->,current,ma,8663.15
17:20:51.953 -> The value of current in ma : 8594.03,,,,20:52.0,->,current,ma,8594.03
17:20:52.058 -> The value of current in ma : 8594.03,,,,20:52.1,->,current,ma,8594.03
17:20:52.176 -> The value of current in ma : 8617.07,,,,20:52.2,->,current,ma,8617.07
17:20:52.317 -> The value of current in ma : 8617.07,,,,20:52.3,->,current,ma,8617.07
17:20:52.413 -> The value of current in ma : 8594.03,,,,20:52.4,->,current,ma,8594.03
17:20:52.540 -> The value of current in ma : 8663.15,,,,20:52.5,->,current,ma,8663.15
17:20:52.682 -> The value of current in ma : 8663.15,,,,20:52.7,->,current,ma,8663.15
17:20:52.777 -> The value of current in ma : 8594.03,,,,20:52.8,->,current,ma,8594.03
17:20:52.920 -> The value of current in ma : 8617.07,,,,20:52.9,->,current,ma,8617.07
17:20:53.014 -> The value of current in ma : 8640.11,,,,20:53.0,->,current,ma,8640.11
17:20:53.141 -> The value of current in ma : 8686.19,,,,20:53.1,->,current,ma,8686.19
17:20:53.268 -> The value of current in ma : 8570.99,,,,20:53.3,->,current,ma,8570.99
17:20:53.376 -> The value of current in ma : 8617.07,,,,20:53.4,->,current,ma,8617.07
17:20:53.507 -> The value of current in ma : 8617.07,,,,20:53.5,->,current,ma,8617.07
17:20:53.653 -> The value of current in ma : 8663.15,,,,20:53.7,->,current,ma,8663.15
17:20:53.746 -> The value of current in ma : 8594.03,,,,20:53.7,->,current,ma,8594.03
17:20:53.889 -> The value of current in ma : 8617.07,,,,20:53.9,->,current,ma,8617.07
17:20:53.984 -> The value of current in ma : 8617.07,,,,20:54.0,->,current,ma,8617.07
17:20:54.126 -> The value of current in ma : 8640.11,,,,20:54.1,->,current,ma,8640.11
17:20:54.221 -> The value of current in ma : 8663.15,,,,20:54.2,->,current,ma,8663.15
17:20:54.362 -> The value of current in ma : 8640.11,,,,20:54.4,->,current,ma,8640.11
17:20:54.504 -> The value of current in ma : 8617.07,,,,20:54.5,->,current,ma,8617.07
17:20:54.615 -> The value of current in ma : 8663.15,,,,20:54.6,->,current,ma,8663.15
17:20:54.710 -> The value of current in ma : 8617.07,,,,20:54.7,->,current,ma,8617.07
17:20:54.851 -> The value of current in ma : 8663.15,,,,20:54.9,->,current,ma,8663.15
17:20:54.978 -> The value of current in ma : 8617.07,,,,20:55.0,->,current,ma,8617.07
17:20:55.107 -> The value of current in ma : 8663.15,,,,20:55.1,->,current,ma,8663.15
17:20:55.200 -> The value of current in ma : 8640.11,,,,20:55.2,->,current,ma,8640.11
17:20:55.342 -> The value of current in ma : 8594.03,,,,20:55.3,->,current,ma,8594.03
17:20:55.438 -> The value of current in ma : 8594.03,,,,20:55.4,->,current,ma,8594.03
17:20:55.580 -> The value of current in ma : 8617.07,,,,20:55.6,->,current,ma,8617.07
17:20:55.675 -> The value of current in ma : 8709.23,,,,20:55.7,->,current,ma,8709.23
17:20:55.818 -> The value of current in ma : 8640.11,,,,20:55.8,->,current,ma,8640.11
17:20:55.912 -> The value of current in ma : 8640.11,,,,20:55.9,->,current,ma,8640.11
17:20:56.056 -> The value of current in ma : 8594.03,,,,20:56.1,->,current,ma,8594.03
17:20:56.198 -> The value of current in ma : 8686.19,,,,20:56.2,->,current,ma,8686.19
17:20:56.293 -> The value of current in ma : 8594.03,,,,20:56.3,->,current,ma,8594.03
17:20:56.435 -> The value of current in ma : 8640.11,,,,20:56.4,->,current,ma,8640.11
17:20:56.531 -> The value of current in ma : 8617.07,,,,20:56.5,->,current,ma,8617.07
17:20:56.672 -> The value of current in ma : 8663.15,,,,20:56.7,->,current,ma,8663.15
17:20:56.766 -> The value of current in ma : 8617.07,,,,20:56.8,->,current,ma,8617.07
17:20:56.922 -> The value of current in ma : 8594.03,,,,20:56.9,->,current,ma,8594.03
17:20:57.037 -> The value of current in ma : 8617.07,,,,20:57.0,->,current,ma,8617.07
17:20:57.127 -> The value of current in ma : 8617.07,,,,20:57.1,->,current,ma,8617.07
17:20:57.271 -> The value of current in ma : 8686.19,,,,20:57.3,->,current,ma,8686.19
17:20:57.365 -> The value of current in ma : 8594.03,,,,20:57.4,->,current,ma,8594.03
17:20:57.509 -> The value of current in ma : 8617.07,,,,20:57.5,->,current,ma,8617.07
17:20:57.635 -> The value of current in ma : 8640.11,,,,20:57.6,->,current,ma,8640.11
17:20:57.731 -> The value of current in ma : 8663.15,,,,20:57.7,->,current,ma,8663.15
17:20:57.873 -> The value of current in ma : 8594.03,,,,20:57.9,->,current,ma,8594.03
17:20:58.016 -> The value of current in ma : 8617.07,,,,20:58.0,->,current,ma,8617.07
17:20:58.110 -> The value of current in ma : 8640.11,,,,20:58.1,->,current,ma,8640.11
17:20:58.231 -> The value of current in ma : 8640.11,,,,20:58.2,->,current,ma,8640.11
17:20:58.366 -> The value of current in ma : 8594.03,,,,20:58.4,->,current,ma,8594.03
17:20:58.461 -> The value of current in ma : 8617.07,,,,20:58.5,->,current,ma,8617.07
17:20:58.604 -> The value of current in ma : 8640.11,,,,20:58.6,->,current,ma,8640.11
17:20:58.698 -> The value of current in ma : 8663.15,,,,20:58.7,->,current,ma,8663.15
17:20:58.823 -> The value of current in ma : 8640.11,,,,20:58.8,->,current,ma,8640.11
17:20:58.966 -> The value of current in ma : 8686.19,,,,20:59.0,->,current,ma,8686.19
17:20:59.061 -> The value of current in ma : 8640.11,,,,20:59.1,->,current,ma,8640.11
17:20:59.205 -> The value of current in ma : 8617.07,,,,20:59.2,->,current,ma,8617.07
17:20:59.349 -> The value of current in ma : 8617.07,,,,20:59.3,->,current,ma,8617.07
17:20:59.428 -> The value of current in ma : 8617.07,,,,20:59.4,->,current,ma,8617.07
17:20:59.571 -> The value of current in ma : 8594.03,,,,20:59.6,->,current,ma,8594.03
17:20:59.714 -> The value of current in ma : 8617.07,,,,20:59.7,->,current,ma,8617.07
17:20:59.809 -> The value of current in ma : 8640.11,,,,20:59.8,->,current,ma,8640.11
17:20:59.951 -> The value of current in ma : 8617.07,,,,21:00.0,->,current,ma,8617.07
17:21:00.064 -> The value of current in ma : 8663.15,,,,21:00.1,->,current,ma,8663.15
17:21:00.160 -> The value of current in ma : 8617.07,,,,21:00.2,->,current,ma,8617.07
17:21:00.303 -> The value of current in ma : 8686.19,,,,21:00.3,->,current,ma,8686.19
17:21:00.397 -> The value of current in ma : 8709.23,,,,21:00.4,->,current,ma,8709.23
17:21:00.542 -> The value of current in ma : 8594.03,,,,21:00.5,->,current,ma,8594.03
17:21:00.637 -> The value of current in ma : 8640.11,,,,21:00.6,->,current,ma,8640.11
17:21:00.781 -> The value of current in ma : 8594.03,,,,21:00.8,->,current,ma,8594.03
17:21:00.923 -> The value of current in ma : 8663.15,,,,21:00.9,->,current,ma,8663.15
17:21:01.018 -> The value of current in ma : 8594.03,,,,21:01.0,->,current,ma,8594.03
17:21:01.143 -> The value of current in ma : 8594.03,,,,21:01.1,->,current,ma,8594.03
17:21:01.285 -> The value of current in ma : 8617.07,,,,21:01.3,->,current,ma,8617.07
17:21:01.381 -> The value of current in ma : 8617.07,,,,21:01.4,->,current,ma,8617.07
17:21:01.524 -> The value of current in ma : 8640.11,,,,21:01.5,->,current,ma,8640.11
17:21:01.620 -> The value of current in ma : 8640.11,,,,21:01.6,->,current,ma,8640.11
17:21:01.761 -> The value of current in ma : 8594.03,,,,21:01.8,->,current,ma,8594.03
17:21:01.856 -> The value of current in ma : 8617.07,,,,21:01.9,->,current,ma,8617.07
17:21:01.998 -> The value of current in ma : 8617.07,,,,21:02.0,->,current,ma,8617.07
17:21:02.125 -> The value of current in ma : 8594.03,,,,21:02.1,->,current,ma,8594.03
17:21:02.220 -> The value of current in ma : 8594.03,,,,21:02.2,->,current,ma,8594.03
17:21:02.362 -> The value of current in ma : 8570.99,,,,21:02.4,->,current,ma,8570.99
17:21:02.457 -> The value of current in ma : 8663.15,,,,21:02.5,->,current,ma,8663.15
17:21:02.607 -> The value of current in ma : 8617.07,,,,21:02.6,->,current,ma,8617.07
17:21:02.741 -> The value of current in ma : 8617.07,,,,21:02.7,->,current,ma,8617.07
17:21:02.821 -> The value of current in ma : 8617.07,,,,21:02.8,->,current,ma,8617.07
17:21:02.965 -> The value of current in ma : 8640.11,,,,21:03.0,->,current,ma,8640.11
17:21:03.060 -> The value of current in ma : 8640.11,,,,21:03.1,->,current,ma,8640.11
17:21:03.200 -> The value of current in ma : 8594.03,,,,21:03.2,->,current,ma,8594.03
17:21:03.327 -> The value of current in ma : 8617.07,,,,21:03.3,->,current,ma,8617.07
17:21:03.422 -> The value of current in ma : 8594.03,,,,21:03.4,->,current,ma,8594.03
17:21:03.564 -> The value of current in ma : 8663.15,,,,21:03.6,->,current,ma,8663.15
17:21:03.706 -> The value of current in ma : 8594.03,,,,21:03.7,->,current,ma,8594.03
17:21:03.833 -> The value of current in ma : 8594.03,,,,21:03.8,->,current,ma,8594.03
17:21:03.928 -> The value of current in ma : 8617.07,,,,21:03.9,->,current,ma,8617.07
17:21:04.070 -> The value of current in ma : 8663.15,,,,21:04.1,->,current,ma,8663.15
17:21:04.165 -> The value of current in ma : 8594.03,,,,21:04.2,->,current,ma,8594.03
17:21:04.315 -> The value of current in ma : 8686.19,,,,21:04.3,->,current,ma,8686.19
17:21:04.401 -> The value of current in ma : 8570.99,,,,21:04.4,->,current,ma,8570.99
17:21:04.545 -> The value of current in ma : 8663.15,,,,21:04.5,->,current,ma,8663.15
17:21:04.640 -> The value of current in ma : 8594.03,,,,21:04.6,->,current,ma,8594.03
17:21:04.783 -> The value of current in ma : 8640.11,,,,21:04.8,->,current,ma,8640.11
17:21:04.878 -> The value of current in ma : 8594.03,,,,21:04.9,->,current,ma,8594.03
17:21:05.036 -> The value of current in ma : 8594.03,,,,21:05.0,->,current,ma,8594.03
17:21:05.131 -> The value of current in ma : 8640.11,,,,21:05.1,->,current,ma,8640.11
17:21:05.272 -> The value of current in ma : 8640.11,,,,21:05.3,->,current,ma,8640.11
17:21:05.367 -> The value of current in ma : 8617.07,,,,21:05.4,->,current,ma,8617.07
17:21:05.508 -> The value of current in ma : 8594.03,,,,21:05.5,->,current,ma,8594.03
17:21:05.651 -> The value of current in ma : 8640.11,,,,21:05.7,->,current,ma,8640.11
17:21:05.745 -> The value of current in ma : 8640.11,,,,21:05.7,->,current,ma,8640.11
17:21:05.887 -> The value of current in ma : 8617.07,,,,21:05.9,->,current,ma,8617.07
17:21:05.984 -> The value of current in ma : 8640.11,,,,21:06.0,->,current,ma,8640.11
17:21:06.125 -> The value of current in ma : 8617.07,,,,21:06.1,->,current,ma,8617.07
17:21:06.219 -> The value of current in ma : 8663.15,,,,21:06.2,->,current,ma,8663.15
17:21:06.335 -> The value of current in ma : 8594.03,,,,21:06.3,->,current,ma,8594.03
17:21:06.473 -> The value of current in ma : 8617.07,,,,21:06.5,->,current,ma,8617.07
17:21:06.616 -> The value of current in ma : 8686.19,,,,21:06.6,->,current,ma,8686.19
17:21:06.695 -> The value of current in ma : 8640.11,,,,21:06.7,->,current,ma,8640.11
17:21:06.838 -> The value of current in ma : 8570.99,,,,21:06.8,->,current,ma,8570.99
17:21:06.967 -> The value of current in ma : 8570.99,,,,21:07.0,->,current,ma,8570.99
17:21:07.058 -> The value of current in ma : 8640.11,,,,21:07.1,->,current,ma,8640.11
17:21:07.200 -> The value of current in ma : 8617.07,,,,21:07.2,->,current,ma,8617.07
17:21:07.341 -> The value of current in ma : 8570.99,,,,21:07.3,->,current,ma,8570.99
17:21:07.435 -> The value of current in ma : 8617.07,,,,21:07.4,->,current,ma,8617.07
17:21:07.561 -> The value of current in ma : 8617.07,,,,21:07.6,->,current,ma,8617.07
17:21:07.703 -> The value of current in ma : 8663.15,,,,21:07.7,->,current,ma,8663.15
17:21:07.798 -> The value of current in ma : 8617.07,,,,21:07.8,->,current,ma,8617.07
17:21:07.941 -> The value of current in ma : 8594.03,,,,21:07.9,->,current,ma,8594.03
17:21:08.067 -> The value of current in ma : 8594.03,,,,21:08.1,->,current,ma,8594.03
17:21:08.161 -> The value of current in ma : 8640.11,,,,21:08.2,->,current,ma,8640.11
17:21:08.327 -> The value of current in ma : 8640.11,,,,21:08.3,->,current,ma,8640.11
17:21:08.412 -> The value of current in ma : 8570.99,,,,21:08.4,->,current,ma,8570.99
17:21:08.554 -> The value of current in ma : 8640.11,,,,21:08.6,->,current,ma,8640.11
17:21:08.648 -> The value of current in ma : 8594.03,,,,21:08.6,->,current,ma,8594.03
17:21:08.790 -> The value of current in ma : 8686.19,,,,21:08.8,->,current,ma,8686.19
17:21:08.884 -> The value of current in ma : 8570.99,,,,21:08.9,->,current,ma,8570.99
17:21:09.027 -> The value of current in ma : 8640.11,,,,21:09.0,->,current,ma,8640.11
17:21:09.168 -> The value of current in ma : 8594.03,,,,21:09.2,->,current,ma,8594.03
17:21:09.262 -> The value of current in ma : 8640.11,,,,21:09.3,->,current,ma,8640.11
17:21:09.371 -> The value of current in ma : 8640.11,,,,21:09.4,->,current,ma,8640.11
17:21:09.513 -> The value of current in ma : 8594.03,,,,21:09.5,->,current,ma,8594.03
17:21:09.608 -> The value of current in ma : 8617.07,,,,21:09.6,->,current,ma,8617.07
17:21:09.735 -> The value of current in ma : 8617.07,,,,21:09.7,->,current,ma,8617.07
17:21:09.863 -> The value of current in ma : 8663.15,,,,21:09.9,->,current,ma,8663.15
17:21:10.007 -> The value of current in ma : 8663.15,,,,21:10.0,->,current,ma,8663.15
17:21:10.102 -> The value of current in ma : 8640.11,,,,21:10.1,->,current,ma,8640.11
17:21:10.244 -> The value of current in ma : 8594.03,,,,21:10.2,->,current,ma,8594.03
17:21:10.339 -> The value of current in ma : 8594.03,,,,21:10.3,->,current,ma,8594.03
17:21:10.482 -> The value of current in ma : 8640.11,,,,21:10.5,->,current,ma,8640.11
17:21:10.578 -> The value of current in ma : 8570.99,,,,21:10.6,->,current,ma,8570.99
17:21:10.723 -> The value of current in ma : 8640.11,,,,21:10.7,->,current,ma,8640.11
17:21:10.847 -> The value of current in ma : 8663.15,,,,21:10.8,->,current,ma,8663.15
17:21:10.943 -> The value of current in ma : 8686.19,,,,21:10.9,->,current,ma,8686.19
17:21:11.085 -> The value of current in ma : 8594.03,,,,21:11.1,->,current,ma,8594.03
17:21:11.180 -> The value of current in ma : 8617.07,,,,21:11.2,->,current,ma,8617.07
17:21:11.323 -> The value of current in ma : 8640.11,,,,21:11.3,->,current,ma,8640.11
17:21:11.464 -> The value of current in ma : 8617.07,,,,21:11.5,->,current,ma,8617.07
17:21:11.560 -> The value of current in ma : 8594.03,,,,21:11.6,->,current,ma,8594.03
17:21:11.702 -> The value of current in ma : 8663.15,,,,21:11.7,->,current,ma,8663.15
17:21:11.798 -> The value of current in ma : 8640.11,,,,21:11.8,->,current,ma,8640.11
17:21:11.942 -> The value of current in ma : 8640.11,,,,21:11.9,->,current,ma,8640.11
17:21:12.036 -> The value of current in ma : 8617.07,,,,21:12.0,->,current,ma,8617.07
17:21:12.180 -> The value of current in ma : 8617.07,,,,21:12.2,->,current,ma,8617.07
17:21:12.275 -> The value of current in ma : 8594.03,,,,21:12.3,->,current,ma,8594.03
17:21:12.417 -> The value of current in ma : 8663.15,,,,21:12.4,->,current,ma,8663.15
17:21:12.513 -> The value of current in ma : 8617.07,,,,21:12.5,->,current,ma,8617.07
17:21:12.656 -> The value of current in ma : 8617.07,,,,21:12.7,->,current,ma,8617.07
17:21:12.798 -> The value of current in ma : 8617.07,,,,21:12.8,->,current,ma,8617.07
17:21:12.876 -> The value of current in ma : 8640.11,,,,21:12.9,->,current,ma,8640.11
17:21:13.019 -> The value of current in ma : 8640.11,,,,21:13.0,->,current,ma,8640.11
17:21:13.161 -> The value of current in ma : 8570.99,,,,21:13.2,->,current,ma,8570.99
