TimeStamp,,,,TimeStamp,,Specification,Unit,Value
16:12:13.150 -> The value of current in ma : 9100.92,,,,12:13.2,->,current,ma,9100.92
16:12:13.260 -> The value of current in ma : 9054.84,,,,12:13.3,->,current,ma,9054.84
16:12:13.400 -> The value of current in ma : 9031.80,,,,12:13.4,->,current,ma,9031.8
16:12:13.510 -> The value of current in ma : 9123.96,,,,12:13.5,->,current,ma,9123.96
16:12:13.650 -> The value of current in ma : 9031.80,,,,12:13.6,->,current,ma,9031.8
16:12:13.744 -> The value of current in ma : 9054.84,,,,12:13.7,->,current,ma,9054.84
16:12:13.885 -> The value of current in ma : 9054.84,,,,12:13.9,->,current,ma,9054.84
16:12:13.979 -> The value of current in ma : 9031.80,,,,12:14.0,->,current,ma,9031.8
16:12:14.120 -> The value of current in ma : 8985.72,,,,12:14.1,->,current,ma,8985.72
16:12:14.214 -> The value of current in ma : 8962.68,,,,12:14.2,->,current,ma,8962.68
16:12:14.354 -> The value of current in ma : 9031.80,,,,12:14.4,->,current,ma,9031.8
16:12:14.495 -> The value of current in ma : 9077.88,,,,12:14.5,->,current,ma,9077.88
16:12:14.589 -> The value of current in ma : 9031.80,,,,12:14.6,->,current,ma,9031.8
16:12:14.729 -> The value of current in ma : 9054.84,,,,12:14.7,->,current,ma,9054.84
16:12:14.823 -> The value of current in ma : 9008.76,,,,12:14.8,->,current,ma,9008.76
16:12:14.964 -> The value of current in ma : 9008.76,,,,12:15.0,->,current,ma,9008.76
16:12:15.104 -> The value of current in ma : 9031.80,,,,12:15.1,->,current,ma,9031.8
16:12:15.198 -> The value of current in ma : 9031.80,,,,12:15.2,->,current,ma,9031.8
16:12:15.339 -> The value of current in ma : 9031.80,,,,12:15.3,->,current,ma,9031.8
16:12:15.433 -> The value of current in ma : 9008.76,,,,12:15.4,->,current,ma,9008.76
16:12:15.573 -> The value of current in ma : 9077.88,,,,12:15.6,->,current,ma,9077.88
16:12:15.667 -> The value of current in ma : 9008.76,,,,12:15.7,->,current,ma,9008.76
16:12:15.808 -> The value of current in ma : 9031.80,,,,12:15.8,->,current,ma,9031.8
16:12:15.948 -> The value of current in ma : 9100.92,,,,12:15.9,->,current,ma,9100.92
16:12:16.058 -> The value of current in ma : 9054.84,,,,12:16.1,->,current,ma,9054.84
16:12:16.152 -> The value of current in ma : 9031.80,,,,12:16.2,->,current,ma,9031.8
16:12:16.293 -> The value of current in ma : 9100.92,,,,12:16.3,->,current,ma,9100.92
16:12:16.434 -> The value of current in ma : 9031.80,,,,12:16.4,->,current,ma,9031.8
16:12:16.527 -> The value of current in ma : 9100.92,,,,12:16.5,->,current,ma,9100.92
16:12:16.669 -> The value of current in ma : 9123.96,,,,12:16.7,->,current,ma,9123.96
16:12:16.762 -> The value of current in ma : 9077.88,,,,12:16.8,->,current,ma,9077.88
16:12:16.903 -> The value of current in ma : 9100.92,,,,12:16.9,->,current,ma,9100.92
16:12:17.013 -> The value of current in ma : 9147.00,,,,12:17.0,->,current,ma,9147
16:12:17.153 -> The value of current in ma : 9100.92,,,,12:17.2,->,current,ma,9100.92
16:12:17.247 -> The value of current in ma : 9077.88,,,,12:17.2,->,current,ma,9077.88
16:12:17.388 -> The value of current in ma : 9077.88,,,,12:17.4,->,current,ma,9077.88
16:12:17.528 -> The value of current in ma : 9077.88,,,,12:17.5,->,current,ma,9077.88
16:12:17.622 -> The value of current in ma : 9054.84,,,,12:17.6,->,current,ma,9054.84
16:12:17.763 -> The value of current in ma : 9100.92,,,,12:17.8,->,current,ma,9100.92
16:12:17.857 -> The value of current in ma : 8962.68,,,,12:17.9,->,current,ma,8962.68
16:12:17.998 -> The value of current in ma : 9054.84,,,,12:18.0,->,current,ma,9054.84
16:12:18.107 -> The value of current in ma : 9054.84,,,,12:18.1,->,current,ma,9054.84
16:12:18.248 -> The value of current in ma : 9077.88,,,,12:18.2,->,current,ma,9077.88
16:12:18.341 -> The value of current in ma : 8985.72,,,,12:18.3,->,current,ma,8985.72
16:12:18.482 -> The value of current in ma : 9031.80,,,,12:18.5,->,current,ma,9031.8
16:12:18.576 -> The value of current in ma : 9077.88,,,,12:18.6,->,current,ma,9077.88
16:12:18.716 -> The value of current in ma : 8985.72,,,,12:18.7,->,current,ma,8985.72
16:12:18.857 -> The value of current in ma : 9031.80,,,,12:18.9,->,current,ma,9031.8
16:12:18.951 -> The value of current in ma : 9054.84,,,,12:19.0,->,current,ma,9054.84
16:12:19.091 -> The value of current in ma : 9054.84,,,,12:19.1,->,current,ma,9054.84
16:12:19.185 -> The value of current in ma : 9054.84,,,,12:19.2,->,current,ma,9054.84
16:12:19.326 -> The value of current in ma : 9054.84,,,,12:19.3,->,current,ma,9054.84
16:12:19.467 -> The value of current in ma : 9077.88,,,,12:19.5,->,current,ma,9077.88
16:12:19.561 -> The value of current in ma : 9008.76,,,,12:19.6,->,current,ma,9008.76
16:12:19.686 -> The value of current in ma : 9054.84,,,,12:19.7,->,current,ma,9054.84
16:12:19.826 -> The value of current in ma : 9054.84,,,,12:19.8,->,current,ma,9054.84
16:12:19.920 -> The value of current in ma : 9008.76,,,,12:19.9,->,current,ma,9008.76
16:12:20.061 -> The value of current in ma : 9077.88,,,,12:20.1,->,current,ma,9077.88
16:12:20.154 -> The value of current in ma : 9100.92,,,,12:20.2,->,current,ma,9100.92
16:12:20.295 -> The value of current in ma : 9123.96,,,,12:20.3,->,current,ma,9123.96
16:12:20.389 -> The value of current in ma : 9008.76,,,,12:20.4,->,current,ma,9008.76
16:12:20.529 -> The value of current in ma : 9077.88,,,,12:20.5,->,current,ma,9077.88
16:12:20.670 -> The value of current in ma : 9100.92,,,,12:20.7,->,current,ma,9100.92
16:12:20.764 -> The value of current in ma : 9031.80,,,,12:20.8,->,current,ma,9031.8
16:12:20.905 -> The value of current in ma : 9054.84,,,,12:20.9,->,current,ma,9054.84
16:12:20.999 -> The value of current in ma : 9054.84,,,,12:21.0,->,current,ma,9054.84
16:12:21.155 -> The value of current in ma : 9077.88,,,,12:21.2,->,current,ma,9077.88
16:12:21.248 -> The value of current in ma : 9147.00,,,,12:21.2,->,current,ma,9147
16:12:21.405 -> The value of current in ma : 9031.80,,,,12:21.4,->,current,ma,9031.8
16:12:21.498 -> The value of current in ma : 9031.80,,,,12:21.5,->,current,ma,9031.8
16:12:21.639 -> The value of current in ma : 9077.88,,,,12:21.6,->,current,ma,9077.88
16:12:21.733 -> The value of current in ma : 9123.96,,,,12:21.7,->,current,ma,9123.96
16:12:21.874 -> The value of current in ma : 9147.00,,,,12:21.9,->,current,ma,9147
16:12:21.968 -> The value of current in ma : 9100.92,,,,12:22.0,->,current,ma,9100.92
16:12:22.108 -> The value of current in ma : 9031.80,,,,12:22.1,->,current,ma,9031.8
16:12:22.249 -> The value of current in ma : 9077.88,,,,12:22.2,->,current,ma,9077.88
16:12:22.343 -> The value of current in ma : 9077.88,,,,12:22.3,->,current,ma,9077.88
16:12:22.468 -> The value of current in ma : 9054.84,,,,12:22.5,->,current,ma,9054.84
16:12:22.608 -> The value of current in ma : 9123.96,,,,12:22.6,->,current,ma,9123.96
16:12:22.702 -> The value of current in ma : 9077.88,,,,12:22.7,->,current,ma,9077.88
16:12:22.843 -> The value of current in ma : 9100.92,,,,12:22.8,->,current,ma,9100.92
16:12:22.937 -> The value of current in ma : 9123.96,,,,12:22.9,->,current,ma,9123.96
16:12:23.077 -> The value of current in ma : 9054.84,,,,12:23.1,->,current,ma,9054.84
16:12:23.171 -> The value of current in ma : 9054.84,,,,12:23.2,->,current,ma,9054.84
16:12:23.312 -> The value of current in ma : 9100.92,,,,12:23.3,->,current,ma,9100.92
16:12:23.421 -> The value of current in ma : 9031.80,,,,12:23.4,->,current,ma,9031.8
16:12:23.562 -> The value of current in ma : 9031.80,,,,12:23.6,->,current,ma,9031.8
16:12:23.702 -> The value of current in ma : 9100.92,,,,12:23.7,->,current,ma,9100.92
16:12:23.796 -> The value of current in ma : 9031.80,,,,12:23.8,->,current,ma,9031.8
16:12:23.937 -> The value of current in ma : 9054.84,,,,12:23.9,->,current,ma,9054.84
16:12:24.031 -> The value of current in ma : 9031.80,,,,12:24.0,->,current,ma,9031.8
16:12:24.171 -> The value of current in ma : 9100.92,,,,12:24.2,->,current,ma,9100.92
16:12:24.312 -> The value of current in ma : 9100.92,,,,12:24.3,->,current,ma,9100.92
16:12:24.406 -> The value of current in ma : 9031.80,,,,12:24.4,->,current,ma,9031.8
16:12:24.515 -> The value of current in ma : 9054.84,,,,12:24.5,->,current,ma,9054.84
16:12:24.656 -> The value of current in ma : 9008.76,,,,12:24.7,->,current,ma,9008.76
16:12:24.797 -> The value of current in ma : 9054.84,,,,12:24.8,->,current,ma,9054.84
16:12:24.891 -> The value of current in ma : 9100.92,,,,12:24.9,->,current,ma,9100.92
16:12:25.000 -> The value of current in ma : 9054.84,,,,12:25.0,->,current,ma,9054.84
16:12:25.141 -> The value of current in ma : 9054.84,,,,12:25.1,->,current,ma,9054.84
16:12:25.281 -> The value of current in ma : 9008.76,,,,12:25.3,->,current,ma,9008.76
16:12:25.375 -> The value of current in ma : 9100.92,,,,12:25.4,->,current,ma,9100.92
16:12:25.516 -> The value of current in ma : 9008.76,,,,12:25.5,->,current,ma,9008.76
16:12:25.609 -> The value of current in ma : 8985.72,,,,12:25.6,->,current,ma,8985.72
16:12:25.750 -> The value of current in ma : 9077.88,,,,12:25.7,->,current,ma,9077.88
16:12:25.844 -> The value of current in ma : 9031.80,,,,12:25.8,->,current,ma,9031.8
16:12:25.984 -> The value of current in ma : 9077.88,,,,12:26.0,->,current,ma,9077.88
16:12:26.125 -> The value of current in ma : 9031.80,,,,12:26.1,->,current,ma,9031.8
16:12:26.220 -> The value of current in ma : 9100.92,,,,12:26.2,->,current,ma,9100.92
16:12:26.360 -> The value of current in ma : 9031.80,,,,12:26.4,->,current,ma,9031.8
16:12:26.485 -> The value of current in ma : 9054.84,,,,12:26.5,->,current,ma,9054.84
16:12:26.579 -> The value of current in ma : 9077.88,,,,12:26.6,->,current,ma,9077.88
16:12:26.720 -> The value of current in ma : 9008.76,,,,12:26.7,->,current,ma,9008.76
16:12:26.813 -> The value of current in ma : 9077.88,,,,12:26.8,->,current,ma,9077.88
16:12:26.971 -> The value of current in ma : 9031.80,,,,12:27.0,->,current,ma,9031.8
16:12:27.064 -> The value of current in ma : 9054.84,,,,12:27.1,->,current,ma,9054.84
16:12:27.205 -> The value of current in ma : 9008.76,,,,12:27.2,->,current,ma,9008.76
16:12:27.298 -> The value of current in ma : 9054.84,,,,12:27.3,->,current,ma,9054.84
16:12:27.439 -> The value of current in ma : 9123.96,,,,12:27.4,->,current,ma,9123.96
16:12:27.580 -> The value of current in ma : 9054.84,,,,12:27.6,->,current,ma,9054.84
16:12:27.674 -> The value of current in ma : 9008.76,,,,12:27.7,->,current,ma,9008.76
16:12:27.814 -> The value of current in ma : 9054.84,,,,12:27.8,->,current,ma,9054.84
16:12:27.908 -> The value of current in ma : 9008.76,,,,12:27.9,->,current,ma,9008.76
16:12:28.064 -> The value of current in ma : 9077.88,,,,12:28.1,->,current,ma,9077.88
16:12:28.158 -> The value of current in ma : 9147.00,,,,12:28.2,->,current,ma,9147
16:12:28.299 -> The value of current in ma : 9147.00,,,,12:28.3,->,current,ma,9147
16:12:28.393 -> The value of current in ma : 9054.84,,,,12:28.4,->,current,ma,9054.84
16:12:28.533 -> The value of current in ma : 9100.92,,,,12:28.5,->,current,ma,9100.92
16:12:28.627 -> The value of current in ma : 9008.76,,,,12:28.6,->,current,ma,9008.76
16:12:28.767 -> The value of current in ma : 9031.80,,,,12:28.8,->,current,ma,9031.8
16:12:28.908 -> The value of current in ma : 9054.84,,,,12:28.9,->,current,ma,9054.84
16:12:29.002 -> The value of current in ma : 9008.76,,,,12:29.0,->,current,ma,9008.76
16:12:29.143 -> The value of current in ma : 8985.72,,,,12:29.1,->,current,ma,8985.72
16:12:29.237 -> The value of current in ma : 9100.92,,,,12:29.2,->,current,ma,9100.92
16:12:29.393 -> The value of current in ma : 9008.76,,,,12:29.4,->,current,ma,9008.76
16:12:29.487 -> The value of current in ma : 9054.84,,,,12:29.5,->,current,ma,9054.84
16:12:29.627 -> The value of current in ma : 9008.76,,,,12:29.6,->,current,ma,9008.76
16:12:29.721 -> The value of current in ma : 9077.88,,,,12:29.7,->,current,ma,9077.88
16:12:29.862 -> The value of current in ma : 8985.72,,,,12:29.9,->,current,ma,8985.72
16:12:30.002 -> The value of current in ma : 9077.88,,,,12:30.0,->,current,ma,9077.88
16:12:30.096 -> The value of current in ma : 9054.84,,,,12:30.1,->,current,ma,9054.84
16:12:30.237 -> The value of current in ma : 9008.76,,,,12:30.2,->,current,ma,9008.76
16:12:30.331 -> The value of current in ma : 9008.76,,,,12:30.3,->,current,ma,9008.76
16:12:30.472 -> The value of current in ma : 9054.84,,,,12:30.5,->,current,ma,9054.84
16:12:30.581 -> The value of current in ma : 9077.88,,,,12:30.6,->,current,ma,9077.88
16:12:30.722 -> The value of current in ma : 9077.88,,,,12:30.7,->,current,ma,9077.88
16:12:30.816 -> The value of current in ma : 9008.76,,,,12:30.8,->,current,ma,9008.76
16:12:30.957 -> The value of current in ma : 9100.92,,,,12:31.0,->,current,ma,9100.92
16:12:31.097 -> The value of current in ma : 8985.72,,,,12:31.1,->,current,ma,8985.72
16:12:31.191 -> The value of current in ma : 9031.80,,,,12:31.2,->,current,ma,9031.8
16:12:31.332 -> The value of current in ma : 9077.88,,,,12:31.3,->,current,ma,9077.88
16:12:31.441 -> The value of current in ma : 9077.88,,,,12:31.4,->,current,ma,9077.88
16:12:31.582 -> The value of current in ma : 9100.92,,,,12:31.6,->,current,ma,9100.92
16:12:31.675 -> The value of current in ma : 9054.84,,,,12:31.7,->,current,ma,9054.84
16:12:31.816 -> The value of current in ma : 9123.96,,,,12:31.8,->,current,ma,9123.96
16:12:31.910 -> The value of current in ma : 8985.72,,,,12:31.9,->,current,ma,8985.72
16:12:32.082 -> The value of current in ma : 9054.84,,,,12:32.1,->,current,ma,9054.84
16:12:32.176 -> The value of current in ma : 9077.88,,,,12:32.2,->,current,ma,9077.88
16:12:32.269 -> The value of current in ma : 9008.76,,,,12:32.3,->,current,ma,9008.76
16:12:32.426 -> The value of current in ma : 9008.76,,,,12:32.4,->,current,ma,9008.76
16:12:32.519 -> The value of current in ma : 9031.80,,,,12:32.5,->,current,ma,9031.8
16:12:32.660 -> The value of current in ma : 8985.72,,,,12:32.7,->,current,ma,8985.72
16:12:32.754 -> The value of current in ma : 9031.80,,,,12:32.8,->,current,ma,9031.8
16:12:32.894 -> The value of current in ma : 9054.84,,,,12:32.9,->,current,ma,9054.84
16:12:32.989 -> The value of current in ma : 9054.84,,,,12:33.0,->,current,ma,9054.84
16:12:33.129 -> The value of current in ma : 8985.72,,,,12:33.1,->,current,ma,8985.72
16:12:33.270 -> The value of current in ma : 9031.80,,,,12:33.3,->,current,ma,9031.8
16:12:33.364 -> The value of current in ma : 9123.96,,,,12:33.4,->,current,ma,9123.96
16:12:33.504 -> The value of current in ma : 9031.80,,,,12:33.5,->,current,ma,9031.8
16:12:33.598 -> The value of current in ma : 9031.80,,,,12:33.6,->,current,ma,9031.8
16:12:33.739 -> The value of current in ma : 9031.80,,,,12:33.7,->,current,ma,9031.8
16:12:33.879 -> The value of current in ma : 9077.88,,,,12:33.9,->,current,ma,9077.88
16:12:33.973 -> The value of current in ma : 9031.80,,,,12:34.0,->,current,ma,9031.8
16:12:34.083 -> The value of current in ma : 8985.72,,,,12:34.1,->,current,ma,8985.72
16:12:34.223 -> The value of current in ma : 9077.88,,,,12:34.2,->,current,ma,9077.88
16:12:34.317 -> The value of current in ma : 9008.76,,,,12:34.3,->,current,ma,9008.76
16:12:34.489 -> The value of current in ma : 9008.76,,,,12:34.5,->,current,ma,9008.76
16:12:34.599 -> The value of current in ma : 9008.76,,,,12:34.6,->,current,ma,9008.76
16:12:34.692 -> The value of current in ma : 9008.76,,,,12:34.7,->,current,ma,9008.76
16:12:34.833 -> The value of current in ma : 9031.80,,,,12:34.8,->,current,ma,9031.8
16:12:34.974 -> The value of current in ma : 9008.76,,,,12:35.0,->,current,ma,9008.76
16:12:35.083 -> The value of current in ma : 9054.84,,,,12:35.1,->,current,ma,9054.84
16:12:35.177 -> The value of current in ma : 9054.84,,,,12:35.2,->,current,ma,9054.84
16:12:35.317 -> The value of current in ma : 9077.88,,,,12:35.3,->,current,ma,9077.88
16:12:35.458 -> The value of current in ma : 9077.88,,,,12:35.5,->,current,ma,9077.88
16:12:35.552 -> The value of current in ma : 9123.96,,,,12:35.6,->,current,ma,9123.96
16:12:35.661 -> The value of current in ma : 9054.84,,,,12:35.7,->,current,ma,9054.84
16:12:35.802 -> The value of current in ma : 9123.96,,,,12:35.8,->,current,ma,9123.96
16:12:35.912 -> The value of current in ma : 8985.72,,,,12:35.9,->,current,ma,8985.72
16:12:36.052 -> The value of current in ma : 9008.76,,,,12:36.1,->,current,ma,9008.76
16:12:36.146 -> The value of current in ma : 9077.88,,,,12:36.1,->,current,ma,9077.88
16:12:36.287 -> The value of current in ma : 9147.00,,,,12:36.3,->,current,ma,9147
16:12:36.381 -> The value of current in ma : 9147.00,,,,12:36.4,->,current,ma,9147
16:12:36.521 -> The value of current in ma : 9147.00,,,,12:36.5,->,current,ma,9147
16:12:36.662 -> The value of current in ma : 9147.00,,,,12:36.7,->,current,ma,9147
16:12:36.756 -> The value of current in ma : 9100.92,,,,12:36.8,->,current,ma,9100.92
16:12:36.912 -> The value of current in ma : 9031.80,,,,12:36.9,->,current,ma,9031.8
16:12:37.009 -> The value of current in ma : 9077.88,,,,12:37.0,->,current,ma,9077.88
16:12:37.147 -> The value of current in ma : 9077.88,,,,12:37.1,->,current,ma,9077.88
16:12:37.241 -> The value of current in ma : 9008.76,,,,12:37.2,->,current,ma,9008.76
16:12:37.381 -> The value of current in ma : 9077.88,,,,12:37.4,->,current,ma,9077.88
16:12:37.475 -> The value of current in ma : 9008.76,,,,12:37.5,->,current,ma,9008.76
16:12:37.616 -> The value of current in ma : 9008.76,,,,12:37.6,->,current,ma,9008.76
16:12:37.756 -> The value of current in ma : 9100.92,,,,12:37.8,->,current,ma,9100.92
16:12:37.850 -> The value of current in ma : 9054.84,,,,12:37.8,->,current,ma,9054.84
16:12:37.991 -> The value of current in ma : 9054.84,,,,12:38.0,->,current,ma,9054.84
16:12:38.084 -> The value of current in ma : 9008.76,,,,12:38.1,->,current,ma,9008.76
16:12:38.225 -> The value of current in ma : 9008.76,,,,12:38.2,->,current,ma,9008.76
16:12:38.366 -> The value of current in ma : 9031.80,,,,12:38.4,->,current,ma,9031.8
16:12:38.460 -> The value of current in ma : 9054.84,,,,12:38.5,->,current,ma,9054.84
16:12:38.600 -> The value of current in ma : 9054.84,,,,12:38.6,->,current,ma,9054.84
16:12:38.694 -> The value of current in ma : 9031.80,,,,12:38.7,->,current,ma,9031.8
16:12:38.835 -> The value of current in ma : 9031.80,,,,12:38.8,->,current,ma,9031.8
16:12:38.928 -> The value of current in ma : 9031.80,,,,12:38.9,->,current,ma,9031.8
16:12:39.069 -> The value of current in ma : 8985.72,,,,12:39.1,->,current,ma,8985.72
16:12:39.210 -> The value of current in ma : 9031.80,,,,12:39.2,->,current,ma,9031.8
16:12:39.303 -> The value of current in ma : 8985.72,,,,12:39.3,->,current,ma,8985.72
16:12:39.444 -> The value of current in ma : 9031.80,,,,12:39.4,->,current,ma,9031.8
16:12:39.538 -> The value of current in ma : 8985.72,,,,12:39.5,->,current,ma,8985.72
16:12:39.678 -> The value of current in ma : 9031.80,,,,12:39.7,->,current,ma,9031.8
16:12:39.788 -> The value of current in ma : 9031.80,,,,12:39.8,->,current,ma,9031.8
16:12:39.929 -> The value of current in ma : 9031.80,,,,12:39.9,->,current,ma,9031.8
16:12:40.023 -> The value of current in ma : 9147.00,,,,12:40.0,->,current,ma,9147
16:12:40.163 -> The value of current in ma : 9054.84,,,,12:40.2,->,current,ma,9054.84
16:12:40.304 -> The value of current in ma : 9031.80,,,,12:40.3,->,current,ma,9031.8
16:12:40.398 -> The value of current in ma : 9031.80,,,,12:40.4,->,current,ma,9031.8
16:12:40.538 -> The value of current in ma : 8939.64,,,,12:40.5,->,current,ma,8939.64
16:12:40.663 -> The value of current in ma : 9100.92,,,,12:40.7,->,current,ma,9100.92
16:12:40.757 -> The value of current in ma : 9031.80,,,,12:40.8,->,current,ma,9031.8
16:12:40.898 -> The value of current in ma : 9077.88,,,,12:40.9,->,current,ma,9077.88
16:12:40.992 -> The value of current in ma : 9008.76,,,,12:41.0,->,current,ma,9008.76
16:12:41.132 -> The value of current in ma : 9031.80,,,,12:41.1,->,current,ma,9031.8
16:12:41.227 -> The value of current in ma : 9031.80,,,,12:41.2,->,current,ma,9031.8
16:12:41.367 -> The value of current in ma : 9031.80,,,,12:41.4,->,current,ma,9031.8
16:12:41.477 -> The value of current in ma : 9054.84,,,,12:41.5,->,current,ma,9054.84
16:12:41.617 -> The value of current in ma : 9054.84,,,,12:41.6,->,current,ma,9054.84
16:12:41.727 -> The value of current in ma : 9054.84,,,,12:41.7,->,current,ma,9054.84
16:12:41.867 -> The value of current in ma : 9123.96,,,,12:41.9,->,current,ma,9123.96
16:12:41.961 -> The value of current in ma : 9100.92,,,,12:42.0,->,current,ma,9100.92
16:12:42.102 -> The value of current in ma : 8962.68,,,,12:42.1,->,current,ma,8962.68
16:12:42.212 -> The value of current in ma : 9031.80,,,,12:42.2,->,current,ma,9031.8
16:12:42.353 -> The value of current in ma : 9008.76,,,,12:42.4,->,current,ma,9008.76
16:12:42.446 -> The value of current in ma : 9008.76,,,,12:42.4,->,current,ma,9008.76
16:12:42.588 -> The value of current in ma : 9100.92,,,,12:42.6,->,current,ma,9100.92
16:12:42.728 -> The value of current in ma : 9054.84,,,,12:42.7,->,current,ma,9054.84
16:12:42.822 -> The value of current in ma : 9054.84,,,,12:42.8,->,current,ma,9054.84
16:12:42.963 -> The value of current in ma : 9008.76,,,,12:43.0,->,current,ma,9008.76
16:12:43.056 -> The value of current in ma : 9031.80,,,,12:43.1,->,current,ma,9031.8
16:12:43.197 -> The value of current in ma : 9031.80,,,,12:43.2,->,current,ma,9031.8
16:12:43.291 -> The value of current in ma : 9031.80,,,,12:43.3,->,current,ma,9031.8
16:12:43.447 -> The value of current in ma : 9054.84,,,,12:43.4,->,current,ma,9054.84
16:12:43.541 -> The value of current in ma : 8962.68,,,,12:43.5,->,current,ma,8962.68
16:12:43.681 -> The value of current in ma : 9077.88,,,,12:43.7,->,current,ma,9077.88
16:12:43.775 -> The value of current in ma : 8962.68,,,,12:43.8,->,current,ma,8962.68
16:12:43.916 -> The value of current in ma : 9008.76,,,,12:43.9,->,current,ma,9008.76
16:12:44.057 -> The value of current in ma : 9077.88,,,,12:44.1,->,current,ma,9077.88
16:12:44.150 -> The value of current in ma : 9008.76,,,,12:44.2,->,current,ma,9008.76
16:12:44.291 -> The value of current in ma : 8985.72,,,,12:44.3,->,current,ma,8985.72
16:12:44.385 -> The value of current in ma : 8962.68,,,,12:44.4,->,current,ma,8962.68
16:12:44.525 -> The value of current in ma : 9031.80,,,,12:44.5,->,current,ma,9031.8
16:12:44.666 -> The value of current in ma : 9054.84,,,,12:44.7,->,current,ma,9054.84
16:12:44.760 -> The value of current in ma : 9008.76,,,,12:44.8,->,current,ma,9008.76
16:12:44.900 -> The value of current in ma : 9100.92,,,,12:44.9,->,current,ma,9100.92
16:12:44.994 -> The value of current in ma : 9031.80,,,,12:45.0,->,current,ma,9031.8
16:12:45.135 -> The value of current in ma : 9008.76,,,,12:45.1,->,current,ma,9008.76
16:12:45.228 -> The value of current in ma : 9008.76,,,,12:45.2,->,current,ma,9008.76
16:12:45.370 -> The value of current in ma : 9031.80,,,,12:45.4,->,current,ma,9031.8
16:12:45.510 -> The value of current in ma : 9077.88,,,,12:45.5,->,current,ma,9077.88
16:12:45.604 -> The value of current in ma : 9031.80,,,,12:45.6,->,current,ma,9031.8
16:12:45.745 -> The value of current in ma : 9054.84,,,,12:45.7,->,current,ma,9054.84
16:12:45.854 -> The value of current in ma : 9054.84,,,,12:45.9,->,current,ma,9054.84
16:12:45.995 -> The value of current in ma : 9054.84,,,,12:46.0,->,current,ma,9054.84
16:12:46.089 -> The value of current in ma : 9077.88,,,,12:46.1,->,current,ma,9077.88
16:12:46.229 -> The value of current in ma : 9054.84,,,,12:46.2,->,current,ma,9054.84
16:12:46.323 -> The value of current in ma : 9100.92,,,,12:46.3,->,current,ma,9100.92
16:12:46.464 -> The value of current in ma : 9193.08,,,,12:46.5,->,current,ma,9193.08
16:12:46.557 -> The value of current in ma : 9123.96,,,,12:46.6,->,current,ma,9123.96
16:12:46.699 -> The value of current in ma : 9193.08,,,,12:46.7,->,current,ma,9193.08
16:12:46.839 -> The value of current in ma : 9123.96,,,,12:46.8,->,current,ma,9123.96
16:12:46.933 -> The value of current in ma : 9123.96,,,,12:46.9,->,current,ma,9123.96
16:12:47.074 -> The value of current in ma : 9123.96,,,,12:47.1,->,current,ma,9123.96
16:12:47.168 -> The value of current in ma : 9054.84,,,,12:47.2,->,current,ma,9054.84
16:12:47.309 -> The value of current in ma : 9008.76,,,,12:47.3,->,current,ma,9008.76
16:12:47.449 -> The value of current in ma : 9031.80,,,,12:47.4,->,current,ma,9031.8
16:12:47.543 -> The value of current in ma : 9054.84,,,,12:47.5,->,current,ma,9054.84
16:12:47.699 -> The value of current in ma : 9031.80,,,,12:47.7,->,current,ma,9031.8
16:12:47.793 -> The value of current in ma : 9077.88,,,,12:47.8,->,current,ma,9077.88
16:12:47.887 -> The value of current in ma : 8962.68,,,,12:47.9,->,current,ma,8962.68
16:12:48.043 -> The value of current in ma : 9031.80,,,,12:48.0,->,current,ma,9031.8
16:12:48.153 -> The value of current in ma : 9008.76,,,,12:48.2,->,current,ma,9008.76
16:12:48.293 -> The value of current in ma : 9031.80,,,,12:48.3,->,current,ma,9031.8
16:12:48.387 -> The value of current in ma : 9031.80,,,,12:48.4,->,current,ma,9031.8
16:12:48.543 -> The value of current in ma : 9031.80,,,,12:48.5,->,current,ma,9031.8
16:12:48.653 -> The value of current in ma : 9031.80,,,,12:48.7,->,current,ma,9031.8
16:12:48.793 -> The value of current in ma : 9008.76,,,,12:48.8,->,current,ma,9008.76
16:12:48.887 -> The value of current in ma : 9031.80,,,,12:48.9,->,current,ma,9031.8
16:12:49.028 -> The value of current in ma : 9077.88,,,,12:49.0,->,current,ma,9077.88
16:12:49.122 -> The value of current in ma : 9054.84,,,,12:49.1,->,current,ma,9054.84
16:12:49.262 -> The value of current in ma : 8985.72,,,,12:49.3,->,current,ma,8985.72
16:12:49.356 -> The value of current in ma : 9100.92,,,,12:49.4,->,current,ma,9100.92
16:12:49.497 -> The value of current in ma : 9008.76,,,,12:49.5,->,current,ma,9008.76
16:12:49.591 -> The value of current in ma : 9008.76,,,,12:49.6,->,current,ma,9008.76
16:12:49.731 -> The value of current in ma : 9077.88,,,,12:49.7,->,current,ma,9077.88
16:12:49.872 -> The value of current in ma : 9008.76,,,,12:49.9,->,current,ma,9008.76
16:12:49.966 -> The value of current in ma : 9054.84,,,,12:50.0,->,current,ma,9054.84
16:12:50.106 -> The value of current in ma : 9008.76,,,,12:50.1,->,current,ma,9008.76
16:12:50.200 -> The value of current in ma : 9031.80,,,,12:50.2,->,current,ma,9031.8
16:12:50.341 -> The value of current in ma : 9123.96,,,,12:50.3,->,current,ma,9123.96
16:12:50.435 -> The value of current in ma : 9031.80,,,,12:50.4,->,current,ma,9031.8
16:12:50.575 -> The value of current in ma : 9031.80,,,,12:50.6,->,current,ma,9031.8
