TimeStamp,,,,TimeStamp,,Specification,Unit,Value
16:31:35.384 -> The value of current in ma : 8962.68,,,,31:35.4,->,current,ma,8962.68
16:31:35.515 -> The value of current in ma : 8916.60,,,,31:35.5,->,current,ma,8916.6
16:31:35.655 -> The value of current in ma : 8985.72,,,,31:35.7,->,current,ma,8985.72
16:31:35.749 -> The value of current in ma : 8939.64,,,,31:35.7,->,current,ma,8939.64
16:31:35.890 -> The value of current in ma : 8916.60,,,,31:35.9,->,current,ma,8916.6
16:31:36.030 -> The value of current in ma : 9008.76,,,,31:36.0,->,current,ma,9008.76
16:31:36.124 -> The value of current in ma : 8985.72,,,,31:36.1,->,current,ma,8985.72
16:31:36.265 -> The value of current in ma : 8916.60,,,,31:36.3,->,current,ma,8916.6
16:31:36.359 -> The value of current in ma : 8962.68,,,,31:36.4,->,current,ma,8962.68
16:31:36.499 -> The value of current in ma : 8962.68,,,,31:36.5,->,current,ma,8962.68
16:31:36.640 -> The value of current in ma : 8985.72,,,,31:36.6,->,current,ma,8985.72
16:31:36.733 -> The value of current in ma : 8962.68,,,,31:36.7,->,current,ma,8962.68
16:31:36.875 -> The value of current in ma : 9008.76,,,,31:36.9,->,current,ma,9008.76
16:31:36.969 -> The value of current in ma : 8962.68,,,,31:37.0,->,current,ma,8962.68
16:31:37.078 -> The value of current in ma : 8962.68,,,,31:37.1,->,current,ma,8962.68
16:31:37.219 -> The value of current in ma : 9008.76,,,,31:37.2,->,current,ma,9008.76
16:31:37.359 -> The value of current in ma : 9008.76,,,,31:37.4,->,current,ma,9008.76
16:31:37.453 -> The value of current in ma : 9008.76,,,,31:37.5,->,current,ma,9008.76
16:31:37.594 -> The value of current in ma : 8985.72,,,,31:37.6,->,current,ma,8985.72
16:31:37.688 -> The value of current in ma : 8985.72,,,,31:37.7,->,current,ma,8985.72
16:31:37.829 -> The value of current in ma : 8985.72,,,,31:37.8,->,current,ma,8985.72
16:31:37.969 -> The value of current in ma : 8939.64,,,,31:38.0,->,current,ma,8939.64
16:31:38.063 -> The value of current in ma : 9008.76,,,,31:38.1,->,current,ma,9008.76
16:31:38.204 -> The value of current in ma : 8893.56,,,,31:38.2,->,current,ma,8893.56
16:31:38.298 -> The value of current in ma : 8939.64,,,,31:38.3,->,current,ma,8939.64
16:31:38.439 -> The value of current in ma : 8985.72,,,,31:38.4,->,current,ma,8985.72
16:31:38.532 -> The value of current in ma : 8962.68,,,,31:38.5,->,current,ma,8962.68
16:31:38.673 -> The value of current in ma : 8916.60,,,,31:38.7,->,current,ma,8916.6
16:31:38.814 -> The value of current in ma : 8985.72,,,,31:38.8,->,current,ma,8985.72
16:31:38.907 -> The value of current in ma : 8939.64,,,,31:38.9,->,current,ma,8939.64
16:31:39.048 -> The value of current in ma : 9008.76,,,,31:39.0,->,current,ma,9008.76
16:31:39.142 -> The value of current in ma : 8985.72,,,,31:39.1,->,current,ma,8985.72
16:31:39.298 -> The value of current in ma : 8916.60,,,,31:39.3,->,current,ma,8916.6
16:31:39.392 -> The value of current in ma : 8985.72,,,,31:39.4,->,current,ma,8985.72
16:31:39.549 -> The value of current in ma : 8985.72,,,,31:39.5,->,current,ma,8985.72
16:31:39.642 -> The value of current in ma : 8916.60,,,,31:39.6,->,current,ma,8916.6
16:31:39.783 -> The value of current in ma : 8962.68,,,,31:39.8,->,current,ma,8962.68
16:31:39.877 -> The value of current in ma : 8939.64,,,,31:39.9,->,current,ma,8939.64
16:31:40.017 -> The value of current in ma : 8962.68,,,,31:40.0,->,current,ma,8962.68
16:31:40.111 -> The value of current in ma : 8916.60,,,,31:40.1,->,current,ma,8916.6
16:31:40.252 -> The value of current in ma : 8893.56,,,,31:40.3,->,current,ma,8893.56
16:31:40.392 -> The value of current in ma : 8939.64,,,,31:40.4,->,current,ma,8939.64
16:31:40.486 -> The value of current in ma : 9008.76,,,,31:40.5,->,current,ma,9008.76
16:31:40.627 -> The value of current in ma : 8939.64,,,,31:40.6,->,current,ma,8939.64
16:31:40.720 -> The value of current in ma : 8939.64,,,,31:40.7,->,current,ma,8939.64
16:31:40.862 -> The value of current in ma : 8985.72,,,,31:40.9,->,current,ma,8985.72
16:31:40.955 -> The value of current in ma : 8962.68,,,,31:41.0,->,current,ma,8962.68
16:31:41.096 -> The value of current in ma : 8916.60,,,,31:41.1,->,current,ma,8916.6
16:31:41.237 -> The value of current in ma : 8962.68,,,,31:41.2,->,current,ma,8962.68
16:31:41.331 -> The value of current in ma : 8939.64,,,,31:41.3,->,current,ma,8939.64
16:31:41.471 -> The value of current in ma : 8916.60,,,,31:41.5,->,current,ma,8916.6
16:31:41.565 -> The value of current in ma : 9008.76,,,,31:41.6,->,current,ma,9008.76
16:31:41.706 -> The value of current in ma : 8939.64,,,,31:41.7,->,current,ma,8939.64
16:31:41.846 -> The value of current in ma : 8985.72,,,,31:41.8,->,current,ma,8985.72
16:31:41.941 -> The value of current in ma : 8962.68,,,,31:41.9,->,current,ma,8962.68
16:31:42.050 -> The value of current in ma : 9008.76,,,,31:42.0,->,current,ma,9008.76
16:31:42.191 -> The value of current in ma : 8939.64,,,,31:42.2,->,current,ma,8939.64
16:31:42.332 -> The value of current in ma : 8916.60,,,,31:42.3,->,current,ma,8916.6
16:31:42.425 -> The value of current in ma : 8962.68,,,,31:42.4,->,current,ma,8962.68
16:31:42.535 -> The value of current in ma : 9008.76,,,,31:42.5,->,current,ma,9008.76
16:31:42.676 -> The value of current in ma : 8916.60,,,,31:42.7,->,current,ma,8916.6
16:31:42.785 -> The value of current in ma : 8939.64,,,,31:42.8,->,current,ma,8939.64
16:31:42.926 -> The value of current in ma : 8985.72,,,,31:42.9,->,current,ma,8985.72
16:31:43.020 -> The value of current in ma : 8893.56,,,,31:43.0,->,current,ma,8893.56
16:31:43.161 -> The value of current in ma : 8939.64,,,,31:43.2,->,current,ma,8939.64
16:31:43.302 -> The value of current in ma : 8893.56,,,,31:43.3,->,current,ma,8893.56
16:31:43.396 -> The value of current in ma : 8985.72,,,,31:43.4,->,current,ma,8985.72
16:31:43.536 -> The value of current in ma : 9008.76,,,,31:43.5,->,current,ma,9008.76
16:31:43.631 -> The value of current in ma : 8962.68,,,,31:43.6,->,current,ma,8962.68
16:31:43.771 -> The value of current in ma : 8962.68,,,,31:43.8,->,current,ma,8962.68
16:31:43.865 -> The value of current in ma : 8939.64,,,,31:43.9,->,current,ma,8939.64
16:31:44.006 -> The value of current in ma : 8870.52,,,,31:44.0,->,current,ma,8870.52
16:31:44.146 -> The value of current in ma : 8939.64,,,,31:44.1,->,current,ma,8939.64
16:31:44.240 -> The value of current in ma : 8916.60,,,,31:44.2,->,current,ma,8916.6
16:31:44.381 -> The value of current in ma : 8962.68,,,,31:44.4,->,current,ma,8962.68
16:31:44.474 -> The value of current in ma : 8939.64,,,,31:44.5,->,current,ma,8939.64
16:31:44.615 -> The value of current in ma : 8939.64,,,,31:44.6,->,current,ma,8939.64
16:31:44.740 -> The value of current in ma : 8962.68,,,,31:44.7,->,current,ma,8962.68
16:31:44.834 -> The value of current in ma : 9031.80,,,,31:44.8,->,current,ma,9031.8
16:31:44.975 -> The value of current in ma : 8962.68,,,,31:45.0,->,current,ma,8962.68
16:31:45.116 -> The value of current in ma : 8870.52,,,,31:45.1,->,current,ma,8870.52
16:31:45.210 -> The value of current in ma : 8916.60,,,,31:45.2,->,current,ma,8916.6
16:31:45.350 -> The value of current in ma : 8962.68,,,,31:45.4,->,current,ma,8962.68
16:31:45.444 -> The value of current in ma : 8893.56,,,,31:45.4,->,current,ma,8893.56
16:31:45.585 -> The value of current in ma : 8916.60,,,,31:45.6,->,current,ma,8916.6
16:31:45.678 -> The value of current in ma : 8939.64,,,,31:45.7,->,current,ma,8939.64
16:31:45.819 -> The value of current in ma : 8916.60,,,,31:45.8,->,current,ma,8916.6
16:31:45.960 -> The value of current in ma : 8916.60,,,,31:46.0,->,current,ma,8916.6
16:31:46.053 -> The value of current in ma : 8939.64,,,,31:46.1,->,current,ma,8939.64
16:31:46.194 -> The value of current in ma : 9008.76,,,,31:46.2,->,current,ma,9008.76
16:31:46.335 -> The value of current in ma : 8939.64,,,,31:46.3,->,current,ma,8939.64
16:31:46.429 -> The value of current in ma : 9008.76,,,,31:46.4,->,current,ma,9008.76
16:31:46.569 -> The value of current in ma : 8939.64,,,,31:46.6,->,current,ma,8939.64
16:31:46.663 -> The value of current in ma : 8985.72,,,,31:46.7,->,current,ma,8985.72
16:31:46.804 -> The value of current in ma : 8939.64,,,,31:46.8,->,current,ma,8939.64
16:31:46.898 -> The value of current in ma : 8939.64,,,,31:46.9,->,current,ma,8939.64
16:31:47.038 -> The value of current in ma : 8939.64,,,,31:47.0,->,current,ma,8939.64
16:31:47.179 -> The value of current in ma : 8985.72,,,,31:47.2,->,current,ma,8985.72
16:31:47.273 -> The value of current in ma : 8985.72,,,,31:47.3,->,current,ma,8985.72
16:31:47.382 -> The value of current in ma : 8916.60,,,,31:47.4,->,current,ma,8916.6
16:31:47.523 -> The value of current in ma : 8962.68,,,,31:47.5,->,current,ma,8962.68
16:31:47.664 -> The value of current in ma : 8985.72,,,,31:47.7,->,current,ma,8985.72
16:31:47.758 -> The value of current in ma : 8985.72,,,,31:47.8,->,current,ma,8985.72
16:31:47.899 -> The value of current in ma : 8962.68,,,,31:47.9,->,current,ma,8962.68
16:31:47.992 -> The value of current in ma : 8916.60,,,,31:48.0,->,current,ma,8916.6
16:31:48.133 -> The value of current in ma : 9008.76,,,,31:48.1,->,current,ma,9008.76
16:31:48.227 -> The value of current in ma : 8939.64,,,,31:48.2,->,current,ma,8939.64
16:31:48.367 -> The value of current in ma : 9008.76,,,,31:48.4,->,current,ma,9008.76
16:31:48.508 -> The value of current in ma : 8916.60,,,,31:48.5,->,current,ma,8916.6
16:31:48.602 -> The value of current in ma : 8939.64,,,,31:48.6,->,current,ma,8939.64
16:31:48.742 -> The value of current in ma : 8916.60,,,,31:48.7,->,current,ma,8916.6
16:31:48.836 -> The value of current in ma : 8962.68,,,,31:48.8,->,current,ma,8962.68
16:31:48.977 -> The value of current in ma : 8939.64,,,,31:49.0,->,current,ma,8939.64
16:31:49.118 -> The value of current in ma : 8916.60,,,,31:49.1,->,current,ma,8916.6
16:31:49.212 -> The value of current in ma : 8893.56,,,,31:49.2,->,current,ma,8893.56
16:31:49.353 -> The value of current in ma : 8962.68,,,,31:49.4,->,current,ma,8962.68
16:31:49.446 -> The value of current in ma : 8939.64,,,,31:49.4,->,current,ma,8939.64
16:31:49.587 -> The value of current in ma : 8962.68,,,,31:49.6,->,current,ma,8962.68
16:31:49.681 -> The value of current in ma : 8939.64,,,,31:49.7,->,current,ma,8939.64
16:31:49.821 -> The value of current in ma : 8939.64,,,,31:49.8,->,current,ma,8939.64
16:31:49.915 -> The value of current in ma : 8985.72,,,,31:49.9,->,current,ma,8985.72
16:31:50.056 -> The value of current in ma : 8916.60,,,,31:50.1,->,current,ma,8916.6
16:31:50.196 -> The value of current in ma : 8916.60,,,,31:50.2,->,current,ma,8916.6
16:31:50.290 -> The value of current in ma : 8939.64,,,,31:50.3,->,current,ma,8939.64
16:31:50.431 -> The value of current in ma : 9008.76,,,,31:50.4,->,current,ma,9008.76
16:31:50.572 -> The value of current in ma : 8893.56,,,,31:50.6,->,current,ma,8893.56
16:31:50.666 -> The value of current in ma : 8893.56,,,,31:50.7,->,current,ma,8893.56
16:31:50.807 -> The value of current in ma : 8916.60,,,,31:50.8,->,current,ma,8916.6
16:31:50.901 -> The value of current in ma : 8939.64,,,,31:50.9,->,current,ma,8939.64
16:31:51.041 -> The value of current in ma : 8916.60,,,,31:51.0,->,current,ma,8916.6
16:31:51.135 -> The value of current in ma : 8939.64,,,,31:51.1,->,current,ma,8939.64
16:31:51.276 -> The value of current in ma : 8916.60,,,,31:51.3,->,current,ma,8916.6
16:31:51.416 -> The value of current in ma : 8939.64,,,,31:51.4,->,current,ma,8939.64
16:31:51.510 -> The value of current in ma : 8893.56,,,,31:51.5,->,current,ma,8893.56
16:31:51.651 -> The value of current in ma : 8962.68,,,,31:51.7,->,current,ma,8962.68
16:31:51.760 -> The value of current in ma : 8939.64,,,,31:51.8,->,current,ma,8939.64
16:31:51.901 -> The value of current in ma : 8939.64,,,,31:51.9,->,current,ma,8939.64
16:31:51.995 -> The value of current in ma : 8916.60,,,,31:52.0,->,current,ma,8916.6
16:31:52.136 -> The value of current in ma : 8962.68,,,,31:52.1,->,current,ma,8962.68
16:31:52.229 -> The value of current in ma : 9008.76,,,,31:52.2,->,current,ma,9008.76
16:31:52.370 -> The value of current in ma : 8962.68,,,,31:52.4,->,current,ma,8962.68
16:31:52.511 -> The value of current in ma : 8916.60,,,,31:52.5,->,current,ma,8916.6
16:31:52.605 -> The value of current in ma : 8962.68,,,,31:52.6,->,current,ma,8962.68
16:31:52.745 -> The value of current in ma : 8916.60,,,,31:52.7,->,current,ma,8916.6
16:31:52.839 -> The value of current in ma : 8962.68,,,,31:52.8,->,current,ma,8962.68
16:31:52.980 -> The value of current in ma : 8893.56,,,,31:53.0,->,current,ma,8893.56
16:31:53.073 -> The value of current in ma : 8916.60,,,,31:53.1,->,current,ma,8916.6
16:31:53.215 -> The value of current in ma : 8939.64,,,,31:53.2,->,current,ma,8939.64
16:31:53.355 -> The value of current in ma : 8916.60,,,,31:53.4,->,current,ma,8916.6
16:31:53.465 -> The value of current in ma : 8962.68,,,,31:53.5,->,current,ma,8962.68
16:31:53.558 -> The value of current in ma : 8893.56,,,,31:53.6,->,current,ma,8893.56
16:31:53.699 -> The value of current in ma : 9008.76,,,,31:53.7,->,current,ma,9008.76
16:31:53.840 -> The value of current in ma : 8939.64,,,,31:53.8,->,current,ma,8939.64
16:31:53.933 -> The value of current in ma : 8962.68,,,,31:53.9,->,current,ma,8962.68
16:31:54.074 -> The value of current in ma : 8985.72,,,,31:54.1,->,current,ma,8985.72
16:31:54.168 -> The value of current in ma : 8916.60,,,,31:54.2,->,current,ma,8916.6
16:31:54.308 -> The value of current in ma : 8939.64,,,,31:54.3,->,current,ma,8939.64
16:31:54.449 -> The value of current in ma : 8962.68,,,,31:54.4,->,current,ma,8962.68
16:31:54.543 -> The value of current in ma : 8962.68,,,,31:54.5,->,current,ma,8962.68
16:31:54.684 -> The value of current in ma : 8939.64,,,,31:54.7,->,current,ma,8939.64
16:31:54.778 -> The value of current in ma : 8893.56,,,,31:54.8,->,current,ma,8893.56
16:31:54.918 -> The value of current in ma : 9031.80,,,,31:54.9,->,current,ma,9031.8
16:31:55.012 -> The value of current in ma : 8870.52,,,,31:55.0,->,current,ma,8870.52
16:31:55.153 -> The value of current in ma : 8939.64,,,,31:55.2,->,current,ma,8939.64
16:31:55.246 -> The value of current in ma : 8916.60,,,,31:55.2,->,current,ma,8916.6
16:31:55.387 -> The value of current in ma : 8939.64,,,,31:55.4,->,current,ma,8939.64
16:31:55.528 -> The value of current in ma : 9008.76,,,,31:55.5,->,current,ma,9008.76
16:31:55.622 -> The value of current in ma : 8939.64,,,,31:55.6,->,current,ma,8939.64
16:31:55.763 -> The value of current in ma : 8939.64,,,,31:55.8,->,current,ma,8939.64
16:31:55.857 -> The value of current in ma : 8939.64,,,,31:55.9,->,current,ma,8939.64
16:31:55.997 -> The value of current in ma : 8985.72,,,,31:56.0,->,current,ma,8985.72
16:31:56.138 -> The value of current in ma : 8847.47,,,,31:56.1,->,current,ma,8847.47
16:31:56.232 -> The value of current in ma : 8939.64,,,,31:56.2,->,current,ma,8939.64
16:31:56.372 -> The value of current in ma : 8916.60,,,,31:56.4,->,current,ma,8916.6
16:31:56.466 -> The value of current in ma : 8939.64,,,,31:56.5,->,current,ma,8939.64
16:31:56.607 -> The value of current in ma : 8916.60,,,,31:56.6,->,current,ma,8916.6
16:31:56.748 -> The value of current in ma : 8985.72,,,,31:56.7,->,current,ma,8985.72
16:31:56.842 -> The value of current in ma : 8916.60,,,,31:56.8,->,current,ma,8916.6
16:31:56.982 -> The value of current in ma : 8893.56,,,,31:57.0,->,current,ma,8893.56
16:31:57.076 -> The value of current in ma : 8893.56,,,,31:57.1,->,current,ma,8893.56
16:31:57.201 -> The value of current in ma : 8916.60,,,,31:57.2,->,current,ma,8916.6
16:31:57.342 -> The value of current in ma : 8893.56,,,,31:57.3,->,current,ma,8893.56
16:31:57.436 -> The value of current in ma : 8870.52,,,,31:57.4,->,current,ma,8870.52
16:31:57.577 -> The value of current in ma : 8916.60,,,,31:57.6,->,current,ma,8916.6
16:31:57.717 -> The value of current in ma : 8985.72,,,,31:57.7,->,current,ma,8985.72
16:31:57.811 -> The value of current in ma : 8962.68,,,,31:57.8,->,current,ma,8962.68
16:31:57.952 -> The value of current in ma : 8893.56,,,,31:58.0,->,current,ma,8893.56
16:31:58.045 -> The value of current in ma : 8916.60,,,,31:58.0,->,current,ma,8916.6
16:31:58.186 -> The value of current in ma : 8893.56,,,,31:58.2,->,current,ma,8893.56
16:31:58.327 -> The value of current in ma : 8893.56,,,,31:58.3,->,current,ma,8893.56
16:31:58.420 -> The value of current in ma : 8893.56,,,,31:58.4,->,current,ma,8893.56
16:31:58.530 -> The value of current in ma : 8870.52,,,,31:58.5,->,current,ma,8870.52
16:31:58.671 -> The value of current in ma : 8801.39,,,,31:58.7,->,current,ma,8801.39
16:31:58.780 -> The value of current in ma : 8847.47,,,,31:58.8,->,current,ma,8847.47
16:31:58.921 -> The value of current in ma : 8893.56,,,,31:58.9,->,current,ma,8893.56
16:31:59.015 -> The value of current in ma : 8870.52,,,,31:59.0,->,current,ma,8870.52
16:31:59.171 -> The value of current in ma : 8824.43,,,,31:59.2,->,current,ma,8824.43
16:31:59.265 -> The value of current in ma : 8939.64,,,,31:59.3,->,current,ma,8939.64
16:31:59.406 -> The value of current in ma : 8801.39,,,,31:59.4,->,current,ma,8801.39
16:31:59.499 -> The value of current in ma : 8870.52,,,,31:59.5,->,current,ma,8870.52
16:31:59.640 -> The value of current in ma : 8893.56,,,,31:59.6,->,current,ma,8893.56
16:31:59.734 -> The value of current in ma : 8824.43,,,,31:59.7,->,current,ma,8824.43
16:31:59.890 -> The value of current in ma : 8847.47,,,,31:59.9,->,current,ma,8847.47
16:31:59.984 -> The value of current in ma : 8870.52,,,,32:00.0,->,current,ma,8870.52
16:32:00.140 -> The value of current in ma : 8824.43,,,,32:00.1,->,current,ma,8824.43
16:32:00.250 -> The value of current in ma : 8801.39,,,,32:00.3,->,current,ma,8801.39
16:32:00.375 -> The value of current in ma : 8847.47,,,,32:00.4,->,current,ma,8847.47
16:32:00.469 -> The value of current in ma : 8801.39,,,,32:00.5,->,current,ma,8801.39
16:32:00.609 -> The value of current in ma : 8801.39,,,,32:00.6,->,current,ma,8801.39
16:32:00.750 -> The value of current in ma : 8870.52,,,,32:00.8,->,current,ma,8870.52
16:32:00.844 -> The value of current in ma : 8778.35,,,,32:00.8,->,current,ma,8778.35
16:32:00.984 -> The value of current in ma : 8801.39,,,,32:01.0,->,current,ma,8801.39
16:32:01.078 -> The value of current in ma : 8824.43,,,,32:01.1,->,current,ma,8824.43
16:32:01.219 -> The value of current in ma : 8870.52,,,,32:01.2,->,current,ma,8870.52
16:32:01.375 -> The value of current in ma : 8801.39,,,,32:01.4,->,current,ma,8801.39
16:32:01.454 -> The value of current in ma : 8824.43,,,,32:01.5,->,current,ma,8824.43
16:32:01.547 -> The value of current in ma : 8801.39,,,,32:01.5,->,current,ma,8801.39
16:32:01.688 -> The value of current in ma : 8870.52,,,,32:01.7,->,current,ma,8870.52
16:32:01.797 -> The value of current in ma : 8824.43,,,,32:01.8,->,current,ma,8824.43
16:32:01.938 -> The value of current in ma : 8801.39,,,,32:01.9,->,current,ma,8801.39
16:32:02.079 -> The value of current in ma : 8847.47,,,,32:02.1,->,current,ma,8847.47
16:32:02.172 -> The value of current in ma : 8847.47,,,,32:02.2,->,current,ma,8847.47
16:32:02.313 -> The value of current in ma : 8801.39,,,,32:02.3,->,current,ma,8801.39
16:32:02.407 -> The value of current in ma : 8778.35,,,,32:02.4,->,current,ma,8778.35
16:32:02.548 -> The value of current in ma : 8778.35,,,,32:02.5,->,current,ma,8778.35
16:32:02.688 -> The value of current in ma : 8824.43,,,,32:02.7,->,current,ma,8824.43
16:32:02.782 -> The value of current in ma : 8778.35,,,,32:02.8,->,current,ma,8778.35
16:32:02.923 -> The value of current in ma : 8824.43,,,,32:02.9,->,current,ma,8824.43
16:32:03.016 -> The value of current in ma : 8755.31,,,,32:03.0,->,current,ma,8755.31
16:32:03.157 -> The value of current in ma : 8870.52,,,,32:03.2,->,current,ma,8870.52
16:32:03.251 -> The value of current in ma : 8824.43,,,,32:03.3,->,current,ma,8824.43
16:32:03.407 -> The value of current in ma : 8778.35,,,,32:03.4,->,current,ma,8778.35
16:32:03.532 -> The value of current in ma : 8847.47,,,,32:03.5,->,current,ma,8847.47
16:32:03.626 -> The value of current in ma : 8847.47,,,,32:03.6,->,current,ma,8847.47
16:32:03.766 -> The value of current in ma : 8801.39,,,,32:03.8,->,current,ma,8801.39
16:32:03.860 -> The value of current in ma : 8916.60,,,,32:03.9,->,current,ma,8916.6
16:32:04.016 -> The value of current in ma : 8824.43,,,,32:04.0,->,current,ma,8824.43
16:32:04.111 -> The value of current in ma : 8801.39,,,,32:04.1,->,current,ma,8801.39
16:32:04.251 -> The value of current in ma : 8801.39,,,,32:04.3,->,current,ma,8801.39
16:32:04.376 -> The value of current in ma : 8824.43,,,,32:04.4,->,current,ma,8824.43
16:32:04.486 -> The value of current in ma : 8801.39,,,,32:04.5,->,current,ma,8801.39
16:32:04.626 -> The value of current in ma : 8778.35,,,,32:04.6,->,current,ma,8778.35
16:32:04.720 -> The value of current in ma : 8893.56,,,,32:04.7,->,current,ma,8893.56
16:32:04.861 -> The value of current in ma : 8847.47,,,,32:04.9,->,current,ma,8847.47
16:32:04.954 -> The value of current in ma : 8824.43,,,,32:05.0,->,current,ma,8824.43
16:32:05.095 -> The value of current in ma : 8824.43,,,,32:05.1,->,current,ma,8824.43
16:32:05.189 -> The value of current in ma : 8778.35,,,,32:05.2,->,current,ma,8778.35
16:32:05.393 -> The value of current in ma : 8824.43,,,,32:05.4,->,current,ma,8824.43
16:32:05.471 -> The value of current in ma : 8824.43,,,,32:05.5,->,current,ma,8824.43
16:32:05.565 -> The value of current in ma : 8778.35,,,,32:05.6,->,current,ma,8778.35
16:32:05.706 -> The value of current in ma : 8847.47,,,,32:05.7,->,current,ma,8847.47
16:32:05.799 -> The value of current in ma : 8801.39,,,,32:05.8,->,current,ma,8801.39
16:32:05.940 -> The value of current in ma : 8778.35,,,,32:05.9,->,current,ma,8778.35
16:32:06.081 -> The value of current in ma : 8847.47,,,,32:06.1,->,current,ma,8847.47
16:32:06.174 -> The value of current in ma : 8824.43,,,,32:06.2,->,current,ma,8824.43
16:32:06.315 -> The value of current in ma : 8801.39,,,,32:06.3,->,current,ma,8801.39
16:32:06.440 -> The value of current in ma : 8824.43,,,,32:06.4,->,current,ma,8824.43
16:32:06.534 -> The value of current in ma : 8778.35,,,,32:06.5,->,current,ma,8778.35
16:32:06.674 -> The value of current in ma : 8824.43,,,,32:06.7,->,current,ma,8824.43
16:32:06.768 -> The value of current in ma : 8847.47,,,,32:06.8,->,current,ma,8847.47
16:32:06.909 -> The value of current in ma : 8847.47,,,,32:06.9,->,current,ma,8847.47
16:32:07.050 -> The value of current in ma : 8778.35,,,,32:07.1,->,current,ma,8778.35
16:32:07.143 -> The value of current in ma : 8847.47,,,,32:07.1,->,current,ma,8847.47
16:32:07.284 -> The value of current in ma : 8801.39,,,,32:07.3,->,current,ma,8801.39
16:32:07.378 -> The value of current in ma : 8847.47,,,,32:07.4,->,current,ma,8847.47
16:32:07.518 -> The value of current in ma : 8870.52,,,,32:07.5,->,current,ma,8870.52
16:32:07.613 -> The value of current in ma : 8778.35,,,,32:07.6,->,current,ma,8778.35
16:32:07.753 -> The value of current in ma : 8847.47,,,,32:07.8,->,current,ma,8847.47
16:32:07.894 -> The value of current in ma : 8801.39,,,,32:07.9,->,current,ma,8801.39
16:32:07.988 -> The value of current in ma : 8847.47,,,,32:08.0,->,current,ma,8847.47
16:32:08.128 -> The value of current in ma : 8847.47,,,,32:08.1,->,current,ma,8847.47
16:32:08.222 -> The value of current in ma : 8847.47,,,,32:08.2,->,current,ma,8847.47
16:32:08.363 -> The value of current in ma : 8824.43,,,,32:08.4,->,current,ma,8824.43
16:32:08.504 -> The value of current in ma : 8801.39,,,,32:08.5,->,current,ma,8801.39
16:32:08.597 -> The value of current in ma : 8893.56,,,,32:08.6,->,current,ma,8893.56
16:32:08.738 -> The value of current in ma : 8778.35,,,,32:08.7,->,current,ma,8778.35
16:32:08.832 -> The value of current in ma : 8939.64,,,,32:08.8,->,current,ma,8939.64
16:32:08.972 -> The value of current in ma : 8893.56,,,,32:09.0,->,current,ma,8893.56
16:32:09.066 -> The value of current in ma : 8893.56,,,,32:09.1,->,current,ma,8893.56
16:32:09.207 -> The value of current in ma : 8893.56,,,,32:09.2,->,current,ma,8893.56
16:32:09.347 -> The value of current in ma : 8847.47,,,,32:09.3,->,current,ma,8847.47
16:32:09.472 -> The value of current in ma : 8916.60,,,,32:09.5,->,current,ma,8916.6
16:32:09.567 -> The value of current in ma : 8893.56,,,,32:09.6,->,current,ma,8893.56
16:32:09.707 -> The value of current in ma : 8916.60,,,,32:09.7,->,current,ma,8916.6
16:32:09.801 -> The value of current in ma : 8824.43,,,,32:09.8,->,current,ma,8824.43
16:32:09.942 -> The value of current in ma : 8893.56,,,,32:09.9,->,current,ma,8893.56
16:32:10.082 -> The value of current in ma : 8824.43,,,,32:10.1,->,current,ma,8824.43
16:32:10.176 -> The value of current in ma : 8870.52,,,,32:10.2,->,current,ma,8870.52
16:32:10.317 -> The value of current in ma : 8847.47,,,,32:10.3,->,current,ma,8847.47
16:32:10.395 -> The value of current in ma : 8870.52,,,,32:10.4,->,current,ma,8870.52
16:32:10.535 -> The value of current in ma : 8893.56,,,,32:10.5,->,current,ma,8893.56
16:32:10.676 -> The value of current in ma : 8893.56,,,,32:10.7,->,current,ma,8893.56
16:32:10.770 -> The value of current in ma : 8847.47,,,,32:10.8,->,current,ma,8847.47
16:32:10.910 -> The value of current in ma : 8939.64,,,,32:10.9,->,current,ma,8939.64
16:32:11.004 -> The value of current in ma : 8847.47,,,,32:11.0,->,current,ma,8847.47
16:32:11.145 -> The value of current in ma : 8916.60,,,,32:11.1,->,current,ma,8916.6
16:32:11.285 -> The value of current in ma : 8962.68,,,,32:11.3,->,current,ma,8962.68
16:32:11.379 -> The value of current in ma : 8847.47,,,,32:11.4,->,current,ma,8847.47
16:32:11.520 -> The value of current in ma : 8847.47,,,,32:11.5,->,current,ma,8847.47
16:32:11.614 -> The value of current in ma : 8870.52,,,,32:11.6,->,current,ma,8870.52
16:32:11.754 -> The value of current in ma : 8939.64,,,,32:11.8,->,current,ma,8939.64
16:32:11.895 -> The value of current in ma : 8824.43,,,,32:11.9,->,current,ma,8824.43
16:32:11.989 -> The value of current in ma : 8870.52,,,,32:12.0,->,current,ma,8870.52
16:32:12.129 -> The value of current in ma : 8893.56,,,,32:12.1,->,current,ma,8893.56
16:32:12.223 -> The value of current in ma : 8824.43,,,,32:12.2,->,current,ma,8824.43
16:32:12.364 -> The value of current in ma : 8870.52,,,,32:12.4,->,current,ma,8870.52
16:32:12.489 -> The value of current in ma : 8870.52,,,,32:12.5,->,current,ma,8870.52
16:32:12.583 -> The value of current in ma : 8916.60,,,,32:12.6,->,current,ma,8916.6
16:32:12.724 -> The value of current in ma : 8939.64,,,,32:12.7,->,current,ma,8939.64
16:32:12.833 -> The value of current in ma : 8916.60,,,,32:12.8,->,current,ma,8916.6
